date,region,numtotal,numtested,numactive,numtoday,ratetested
2020-08-26,Alberta,13210,729503.0,1176.0,127,166884.0
2020-08-26,Saskatchewan,1604,113659.0,60.0,3,96775.0
2020-08-26,Manitoba,1043,126660.0,408.0,25,92489.0
2020-08-26,Ontario,41695,2731395.0,1030.0,88,187511.0
2020-08-26,Quebec,61945,1064673.0,1276.0,142,125478.0
2020-08-26,Newfoundland and Labrador,268,30807.0,0.0,0,59069.0
2020-08-26,New Brunswick,190,52387.0,8.0,0,67437.0
2020-08-26,Nova Scotia,1081,73677.0,5.0,1,75847.0
2020-08-26,Prince Edward Island,44,26199.0,3.0,0,166929.0
2020-08-26,Yukon,15,2459.0,0.0,0,60190.0
2020-08-26,Northwest Territories,5,3385.0,0.0,0,75514.0
2020-08-26,Canada,126417,5245891.0,4868.0,448,139558.0
2020-08-27,British Columbia,5372,292792.0,915.0,68,57735.0
2020-08-27,Alberta,13318,736405.0,1158.0,108,168463.0
2020-08-27,Saskatchewan,1609,114665.0,58.0,5,97632.0
2020-08-27,Manitoba,1064,128035.0,407.0,21,93493.0
2020-08-27,Ontario,41813,2759084.0,1070.0,118,189412.0
2020-08-27,Quebec,62026,1070544.0,1268.0,81,126170.0
2020-08-27,Newfoundland and Labrador,268,31146.0,0.0,0,59719.0
2020-08-27,New Brunswick,190,52681.0,7.0,0,67816.0
2020-08-27,Nova Scotia,1081,74291.0,5.0,0,76479.0
2020-08-27,Prince Edward Island,44,26648.0,3.0,0,169790.0
2020-08-27,Yukon,15,2495.0,0.0,0,61071.0
2020-08-27,Northwest Territories,5,3413.0,0.0,0,76139.0
2020-08-27,Canada,126818,5294012.0,4891.0,401,140838.0
2020-08-28,British Columbia,5496,297277.0,982.0,124,58619.0
2020-08-28,Alberta,13476,744053.0,1185.0,158,170213.0
2020-08-28,Saskatchewan,1611,115914.0,44.0,2,98695.0
2020-08-28,Manitoba,1096,129714.0,418.0,32,94719.0
2020-08-28,Ontario,41935,2789866.0,1103.0,122,191526.0
2020-08-28,Quebec,62076,1084344.0,1215.0,50,127796.0
2020-08-28,Newfoundland and Labrador,269,31373.0,1.0,1,60154.0
2020-08-28,New Brunswick,191,53010.0,7.0,1,68239.0
2020-08-28,Nova Scotia,1083,74986.0,5.0,2,77194.0
2020-08-28,Prince Edward Island,44,27059.0,3.0,0,172409.0
2020-08-28,Yukon,15,2518.0,0.0,0,61634.0
2020-08-28,Northwest Territories,5,3413.0,0.0,0,76139.0
2020-08-28,Canada,127310,5355340.0,4963.0,492,142470.0
2020-08-29,British Columbia,5496,300915.0,982.0,0,59336.0
2020-08-29,Alberta,13476,744053.0,1185.0,0,170213.0
2020-08-29,Saskatchewan,1615,117299.0,43.0,4,99875.0
2020-08-29,Manitoba,1151,129714.0,444.0,55,94719.0
2020-08-29,Ontario,42083,2820922.0,1148.0,148,193658.0
2020-08-29,Quebec,62232,1093669.0,1242.0,156,128895.0
2020-08-29,Newfoundland and Labrador,269,31567.0,1.0,0,60526.0
2020-08-29,New Brunswick,191,53323.0,6.0,0,68642.0
2020-08-29,Nova Scotia,1083,75648.0,5.0,0,77876.0
2020-08-29,Prince Edward Island,44,27344.0,3.0,0,174224.0
2020-08-29,Yukon,15,2518.0,0.0,0,61634.0
2020-08-29,Northwest Territories,5,3427.0,0.0,0,76451.0
2020-08-29,Canada,127673,5402249.0,5059.0,363,143718.0
2020-08-30,British Columbia,5496,305195.0,982.0,0,60180.0
2020-08-30,Alberta,13476,744053.0,1185.0,0,170213.0
2020-08-30,Saskatchewan,1615,118301.0,42.0,0,100728.0
2020-08-30,Manitoba,1186,129714.0,462.0,35,94719.0
2020-08-30,Ontario,42195,2845066.0,1181.0,112,195315.0
2020-08-30,Quebec,62352,1101190.0,1294.0,120,129781.0
2020-08-30,Newfoundland and Labrador,269,31792.0,1.0,0,60958.0
2020-08-30,New Brunswick,191,53550.0,4.0,0,68934.0
2020-08-30,Nova Scotia,1083,76295.0,5.0,0,78542.0
2020-08-30,Prince Edward Island,44,27496.0,3.0,0,175193.0
2020-08-30,Yukon,15,2518.0,0.0,0,61634.0
2020-08-30,Northwest Territories,5,3427.0,0.0,0,76451.0
2020-08-30,Canada,127940,5440447.0,5159.0,267,144734.0
2020-08-31,British Columbia,5790,308554.0,1116.0,294,60843.0
2020-08-31,Alberta,13902,767296.0,1370.0,426,175530.0
2020-08-31,Saskatchewan,1619,119064.0,34.0,4,101377.0
2020-08-31,Manitoba,1214,133902.0,469.0,28,97777.0
2020-08-31,Ontario,42309,2869353.0,1221.0,114,196982.0
2020-08-31,Quebec,62492,1108187.0,1379.0,140,130606.0
2020-08-31,Newfoundland and Labrador,269,31941.0,1.0,0,61243.0
2020-08-31,New Brunswick,191,53799.0,4.0,0,69255.0
2020-08-31,Nova Scotia,1085,76860.0,7.0,2,79123.0
2020-08-31,Prince Edward Island,44,27576.0,3.0,0,175703.0
2020-08-31,Yukon,15,2562.0,0.0,0,62711.0
2020-08-31,Northwest Territories,5,3427.0,0.0,0,76451.0
2020-08-31,Canada,128948,5504392.0,5604.0,1008,146435.0
2020-09-01,British Columbia,5848,311192.0,1134.0,58,61363.0
2020-09-01,Alberta,14066,773854.0,1398.0,164,177030.0
2020-09-01,Saskatchewan,1622,119567.0,31.0,3,101806.0
2020-09-01,Manitoba,1232,134885.0,459.0,18,98495.0
2020-09-01,Ontario,42421,2892128.0,1240.0,112,198546.0
2020-09-01,Quebec,62614,1114354.0,1414.0,122,131333.0
2020-09-01,Newfoundland and Labrador,269,32200.0,1.0,0,61740.0
2020-09-01,New Brunswick,191,54056.0,3.0,0,69586.0
2020-09-01,Nova Scotia,1085,77365.0,6.0,0,79643.0
2020-09-01,Prince Edward Island,44,27981.0,0.0,0,178283.0
2020-09-01,Yukon,15,2603.0,0.0,0,63715.0
2020-09-01,Northwest Territories,5,3467.0,0.0,0,77344.0
2020-09-01,Canada,129425,5545549.0,5686.0,477,147530.0
2020-09-02,British Columbia,5952,313625.0,1138.0,104,61843.0
2020-09-02,Alberta,14180,779445.0,1403.0,114,178309.0
2020-09-02,Saskatchewan,1624,120510.0,29.0,2,102609.0
2020-09-02,Manitoba,1244,136520.0,454.0,12,99689.0
2020-09-02,Ontario,42554,2915347.0,1236.0,133,200140.0
2020-09-02,Quebec,62746,1123174.0,1467.0,132,132372.0
2020-09-02,Newfoundland and Labrador,269,32447.0,1.0,0,62214.0
2020-09-02,New Brunswick,192,54477.0,4.0,1,70128.0
2020-09-02,Nova Scotia,1085,78089.0,6.0,0,80389.0
2020-09-02,Prince Edward Island,44,28361.0,0.0,0,180704.0
2020-09-02,Yukon,15,2643.0,0.0,0,64694.0
2020-09-02,Northwest Territories,5,3495.0,0.0,0,77968.0
2020-09-02,Canada,129923,5590068.0,5738.0,498,148714.0
2020-09-03,British Columbia,6041,317312.0,1187.0,89,62570.0
2020-09-03,Alberta,14310,785664.0,1415.0,130,179732.0
2020-09-03,Saskatchewan,1634,121559.0,36.0,10,103502.0
2020-09-03,Manitoba,1264,137809.0,457.0,20,100630.0
2020-09-03,Ontario,42686,2940785.0,1249.0,132,201886.0
2020-09-03,Quebec,62933,1132113.0,1551.0,187,133426.0
2020-09-03,Newfoundland and Labrador,269,32796.0,1.0,0,62883.0
2020-09-03,New Brunswick,192,54867.0,4.0,0,70630.0
2020-09-03,Nova Scotia,1085,78839.0,6.0,0,81161.0
2020-09-03,Prince Edward Island,46,28775.0,2.0,2,183342.0
2020-09-03,Yukon,15,2685.0,0.0,0,65722.0
2020-09-03,Northwest Territories,5,3537.0,0.0,0,78905.0
2020-09-03,Canada,130493,5638703.0,5908.0,570,150008.0
2020-09-04,British Columbia,6162,322013.0,1245.0,121,63497.0
2020-09-04,Alberta,14474,792965.0,1433.0,164,181402.0
2020-09-04,Saskatchewan,1638,122549.0,36.0,4,104345.0
2020-09-04,Manitoba,1273,137809.0,422.0,9,100630.0
2020-09-04,Ontario,42834,2968442.0,1282.0,148,203785.0
2020-09-04,Quebec,63117,1141870.0,1626.0,184,134576.0
2020-09-04,Newfoundland and Labrador,269,32965.0,1.0,0,63207.0
2020-09-04,New Brunswick,192,55266.0,4.0,0,71143.0
2020-09-04,Nova Scotia,1085,79456.0,5.0,0,81796.0
2020-09-04,Prince Edward Island,47,29036.0,3.0,1,185005.0
2020-09-04,Yukon,15,2720.0,0.0,0,66579.0
2020-09-04,Northwest Territories,5,3548.0,0.0,0,79150.0
2020-09-04,Canada,131124,5690609.0,6057.0,631,151389.0
2020-09-05,British Columbia,6162,325804.0,1245.0,0,64244.0
2020-09-05,Alberta,14474,792965.0,1433.0,0,181402.0
2020-09-05,Saskatchewan,1643,124245.0,40.0,5,105789.0
2020-09-05,Manitoba,1294,137809.0,426.0,21,100630.0
2020-09-05,Ontario,43003,2996176.0,1345.0,169,205689.0
2020-09-05,Quebec,63292,1152442.0,1713.0,175,135822.0
2020-09-05,Newfoundland and Labrador,270,33180.0,2.0,1,63619.0
2020-09-05,New Brunswick,192,55550.0,4.0,0,71509.0
2020-09-05,Nova Scotia,1085,80219.0,5.0,0,82581.0
2020-09-05,Prince Edward Island,47,29183.0,3.0,0,185942.0
2020-09-05,Yukon,15,2720.0,0.0,0,66579.0
2020-09-05,Northwest Territories,5,3548.0,0.0,0,79150.0
2020-09-05,Canada,131495,5735811.0,6216.0,371,152592.0
2020-09-06,British Columbia,6162,329626.0,1245.0,0,64998.0
2020-09-06,Alberta,14474,792965.0,1433.0,0,181402.0
2020-09-06,Saskatchewan,1651,125950.0,48.0,8,107241.0
2020-09-06,Manitoba,1323,137809.0,409.0,29,100630.0
2020-09-06,Ontario,43161,3024184.0,1390.0,158,207612.0
2020-09-06,Quebec,63497,1162798.0,1857.0,205,137042.0
2020-09-06,Newfoundland and Labrador,270,33326.0,2.0,0,63899.0
2020-09-06,New Brunswick,192,55784.0,3.0,0,71810.0
2020-09-06,Nova Scotia,1085,80898.0,3.0,0,83280.0
2020-09-06,Prince Edward Island,47,29449.0,3.0,0,187637.0
2020-09-06,Yukon,15,2720.0,0.0,0,66579.0
2020-09-06,Northwest Territories,5,3548.0,0.0,0,79150.0
2020-09-06,Canada,131895,5781027.0,6393.0,400,153795.0
2020-09-07,British Columbia,6162,333716.0,1245.0,0,65804.0
2020-09-07,Alberta,14474,816374.0,1433.0,0,186757.0
2020-09-07,Saskatchewan,1662,127480.0,58.0,11,108543.0
2020-09-07,Manitoba,1338,137809.0,412.0,15,100630.0
2020-09-07,Ontario,43161,3047133.0,1390.0,0,209187.0
2020-09-07,Quebec,63713,1170858.0,1983.0,216,137992.0
2020-09-07,Newfoundland and Labrador,270,33528.0,2.0,0,64286.0
2020-09-07,New Brunswick,192,55784.0,3.0,0,71810.0
2020-09-07,Nova Scotia,1086,81390.0,4.0,1,83787.0
2020-09-07,Prince Edward Island,51,29570.0,7.0,4,188408.0
2020-09-07,Yukon,15,2720.0,0.0,0,66579.0
2020-09-07,Northwest Territories,5,3548.0,0.0,0,79150.0
2020-09-07,Canada,132142,5841880.0,6537.0,247,155414.0
2020-09-08,British Columbia,6591,336405.0,1400.0,429,66335.0
2020-09-08,Alberta,15093,825046.0,1692.0,619,188741.0
2020-09-08,Saskatchewan,1669,128286.0,58.0,7,109230.0
2020-09-08,Manitoba,1349,144762.0,393.0,11,105707.0
2020-09-08,Ontario,43536,3067378.0,1527.0,375,210577.0
2020-09-08,Quebec,63876,1179250.0,1944.0,163,138981.0
2020-09-08,Newfoundland and Labrador,270,33666.0,2.0,0,64551.0
2020-09-08,New Brunswick,192,56275.0,2.0,0,72442.0
2020-09-08,Nova Scotia,1086,81837.0,3.0,0,84247.0
2020-09-08,Prince Edward Island,53,29764.0,9.0,2,189644.0
2020-09-08,Yukon,15,2785.0,0.0,0,68170.0
2020-09-08,Northwest Territories,5,3607.0,0.0,0,80467.0
2020-09-08,Canada,133748,5891121.0,7030.0,1606,156724.0
2020-09-09,British Columbia,6691,339354.0,1378.0,100,66916.0
2020-09-09,Alberta,15191,832016.0,1585.0,98,190335.0
2020-09-09,Saskatchewan,1670,128864.0,59.0,1,109722.0
2020-09-09,Manitoba,1365,145640.0,404.0,16,106348.0
2020-09-09,Ontario,43685,3084407.0,1540.0,149,211746.0
2020-09-09,Quebec,64056,1188308.0,1885.0,180,140049.0
2020-09-09,Newfoundland and Labrador,270,33893.0,1.0,0,64986.0
2020-09-09,New Brunswick,192,56540.0,2.0,0,72783.0
2020-09-09,Nova Scotia,1086,82247.0,3.0,0,84669.0
2020-09-09,Prince Edward Island,55,30070.0,11.0,2,191593.0
2020-09-09,Yukon,15,2822.0,0.0,0,69075.0
2020-09-09,Northwest Territories,5,3619.0,0.0,0,80734.0
2020-09-09,Canada,134294,5929848.0,6868.0,546,157754.0
2020-09-10,British Columbia,6830,342566.0,1427.0,139,67549.0
2020-09-10,Alberta,15304,838433.0,1494.0,113,191803.0
2020-09-10,Saskatchewan,1676,129692.0,59.0,6,110427.0
2020-09-10,Manitoba,1378,146915.0,360.0,13,107279.0
2020-09-10,Ontario,43855,3108270.0,1567.0,170,213384.0
2020-09-10,Quebec,64244,1200682.0,1847.0,188,141507.0
2020-09-10,Newfoundland and Labrador,270,34239.0,1.0,0,65650.0
2020-09-10,New Brunswick,193,56928.0,3.0,1,73283.0
2020-09-10,Nova Scotia,1086,82751.0,2.0,0,85188.0
2020-09-10,Prince Edward Island,55,30510.0,11.0,0,194397.0
2020-09-10,Yukon,15,2855.0,0.0,0,69883.0
2020-09-10,Northwest Territories,5,3641.0,0.0,0,81225.0
2020-09-10,Canada,134924,5979566.0,6771.0,630,159076.0
2020-09-11,British Columbia,6962,346695.0,1476.0,132,68364.0
2020-09-11,Alberta,15415,846551.0,1444.0,111,193660.0
2020-09-11,Saskatchewan,1688,131037.0,66.0,12,111572.0
2020-09-11,Manitoba,1393,148326.0,287.0,15,108309.0
2020-09-11,Ontario,44068,3139708.0,1657.0,213,215542.0
2020-09-11,Quebec,64463,1219471.0,1846.0,219,143721.0
2020-09-11,Newfoundland and Labrador,270,34503.0,1.0,0,66156.0
2020-09-11,New Brunswick,193,57244.0,2.0,0,73690.0
2020-09-11,Nova Scotia,1086,83344.0,2.0,0,85798.0
2020-09-11,Prince Edward Island,55,30821.0,8.0,0,196378.0
2020-09-11,Yukon,15,2883.0,0.0,0,70568.0
2020-09-11,Northwest Territories,5,3641.0,0.0,0,81225.0
2020-09-11,Canada,135626,6046330.0,6789.0,702,160853.0
2020-09-12,British Columbia,6962,351209.0,1476.0,0,69254.0
2020-09-12,Alberta,15415,846551.0,1444.0,0,193660.0
2020-09-12,Saskatchewan,1709,132277.0,83.0,21,112628.0
2020-09-12,Manitoba,1410,148326.0,238.0,17,108309.0
2020-09-12,Ontario,44300,3139708.0,1769.0,232,215542.0
2020-09-12,Quebec,64707,1234892.0,1873.0,244,145539.0
2020-09-12,Newfoundland and Labrador,271,34965.0,2.0,1,67042.0
2020-09-12,New Brunswick,193,57644.0,2.0,0,74204.0
2020-09-12,Nova Scotia,1086,83910.0,1.0,0,86381.0
2020-09-12,Prince Edward Island,55,31103.0,8.0,0,198175.0
2020-09-12,Yukon,15,2883.0,0.0,0,70568.0
2020-09-12,Northwest Territories,5,3678.0,0.0,0,82051.0
2020-09-12,Canada,136141,6069252.0,6896.0,515,161462.0
2020-09-13,British Columbia,6962,355154.0,1476.0,0,70032.0
2020-09-13,Alberta,15415,846551.0,1444.0,0,193660.0
2020-09-13,Saskatchewan,1726,133546.0,99.0,17,113708.0
2020-09-13,Manitoba,1428,148326.0,239.0,18,108309.0
2020-09-13,Ontario,44504,3204286.0,1848.0,204,219976.0
2020-09-13,Quebec,64986,1248937.0,1938.0,279,147194.0
2020-09-13,Newfoundland and Labrador,271,35310.0,2.0,0,67703.0
2020-09-13,New Brunswick,193,58113.0,2.0,0,74808.0
2020-09-13,Nova Scotia,1086,84289.0,1.0,0,86771.0
2020-09-13,Prince Edward Island,55,31289.0,8.0,0,199360.0
2020-09-13,Yukon,15,2883.0,0.0,0,70568.0
2020-09-13,Northwest Territories,5,3678.0,0.0,0,82051.0
2020-09-13,Canada,136659,6154468.0,7057.0,518,163729.0
2020-09-14,British Columbia,7279,358447.0,1614.0,317,70681.0
2020-09-14,Alberta,15833,877000.0,1538.0,418,200626.0
2020-09-14,Saskatchewan,1731,134942.0,103.0,5,114897.0
2020-09-14,Manitoba,1449,152086.0,257.0,21,111055.0
2020-09-14,Ontario,44817,3232860.0,2027.0,313,221937.0
2020-09-14,Quebec,65262,1261288.0,2054.0,276,148650.0
2020-09-14,Newfoundland and Labrador,271,35470.0,2.0,0,68010.0
2020-09-14,New Brunswick,194,58378.0,3.0,1,75149.0
2020-09-14,Nova Scotia,1086,84731.0,1.0,0,87226.0
2020-09-14,Prince Edward Island,55,31465.0,8.0,0,200482.0
2020-09-14,Yukon,15,2936.0,0.0,0,71866.0
2020-09-14,Northwest Territories,5,3678.0,0.0,0,82051.0
2020-09-14,Canada,138010,6235465.0,7607.0,1351,165884.0
2020-09-15,British Columbia,7376,361743.0,1609.0,97,71331.0
2020-09-15,Alberta,15957,885552.0,1491.0,124,202582.0
2020-09-15,Saskatchewan,1741,136238.0,101.0,10,116000.0
2020-09-15,Manitoba,1466,153778.0,269.0,17,112291.0
2020-09-15,Ontario,45068,3259619.0,2157.0,251,223774.0
2020-09-15,Quebec,65554,1275041.0,2141.0,292,150271.0
2020-09-15,Newfoundland and Labrador,271,35791.0,2.0,0,68625.0
2020-09-15,New Brunswick,194,58380.0,3.0,0,75152.0
2020-09-15,Nova Scotia,1086,85244.0,1.0,0,87754.0
2020-09-15,Prince Edward Island,57,31772.0,1.0,2,202438.0
2020-09-15,Yukon,15,2986.0,0.0,0,73090.0
2020-09-15,Northwest Territories,5,3823.0,0.0,0,85285.0
2020-09-15,Canada,138803,6292160.0,7775.0,793,167392.0
2020-09-16,British Columbia,7498,366094.0,1633.0,122,72189.0
2020-09-16,Alberta,16128,893747.0,1495.0,171,204457.0
2020-09-16,Saskatchewan,1751,137195.0,107.0,10,116815.0
2020-09-16,Manitoba,1489,155017.0,283.0,23,113195.0
2020-09-16,Ontario,45383,3287440.0,2316.0,315,225684.0
2020-09-16,Quebec,65857,1292966.0,2265.0,303,152383.0
2020-09-16,Newfoundland and Labrador,271,36115.0,1.0,0,69247.0
2020-09-16,New Brunswick,194,58822.0,3.0,0,75721.0
2020-09-16,Nova Scotia,1086,85902.0,1.0,0,88432.0
2020-09-16,Prince Edward Island,57,32254.0,1.0,0,205509.0
2020-09-16,Yukon,15,3020.0,0.0,0,73922.0
2020-09-16,Northwest Territories,5,3863.0,0.0,0,86178.0
2020-09-16,Canada,139747,6354657.0,8105.0,944,169055.0
2020-09-17,British Columbia,7663,370060.0,1724.0,165,72971.0
2020-09-17,Alberta,16274,902148.0,1447.0,146,206379.0
2020-09-17,Saskatchewan,1757,138389.0,109.0,6,117832.0
2020-09-17,Manitoba,1500,156387.0,293.0,11,114196.0
2020-09-17,Ontario,45676,3321425.0,2427.0,293,228017.0
2020-09-17,Quebec,66356,1309460.0,2553.0,499,154327.0
2020-09-17,Newfoundland and Labrador,271,36596.0,1.0,0,70169.0
2020-09-17,New Brunswick,194,59298.0,2.0,0,76334.0
2020-09-17,Nova Scotia,1086,86443.0,1.0,0,88989.0
2020-09-17,Prince Edward Island,57,32716.0,1.0,0,208453.0
2020-09-17,Yukon,15,3049.0,0.0,0,74632.0
2020-09-17,Northwest Territories,5,3863.0,0.0,0,86178.0
2020-09-17,Canada,140867,6422063.0,8558.0,1120,170848.0
2020-09-18,British Columbia,7842,374964.0,1822.0,179,73938.0
2020-09-18,Alberta,16381,909443.0,1424.0,107,208048.0
2020-09-18,Saskatchewan,1776,139931.0,113.0,19,119145.0
2020-09-18,Manitoba,1540,157071.0,325.0,40,114695.0
2020-09-18,Ontario,46077,3356079.0,2652.0,401,230396.0
2020-09-18,Quebec,66653,1326132.0,2643.0,297,156292.0
2020-09-18,Newfoundland and Labrador,272,36941.0,2.0,1,70830.0
2020-09-18,New Brunswick,194,59754.0,1.0,0,76921.0
2020-09-18,Nova Scotia,1086,87187.0,0.0,0,89754.0
2020-09-18,Prince Edward Island,57,33053.0,1.0,0,210600.0
2020-09-18,Yukon,15,3049.0,0.0,0,74632.0
2020-09-18,Northwest Territories,5,3944.0,0.0,0,87985.0
2020-09-18,Canada,141911,6489802.0,8983.0,1044,172650.0
2020-09-19,British Columbia,7842,379151.0,1822.0,0,74764.0
2020-09-19,Alberta,16381,909443.0,1424.0,0,208048.0
2020-09-19,Saskatchewan,1787,142217.0,121.0,11,121091.0
2020-09-19,Manitoba,1558,157071.0,331.0,18,114695.0
2020-09-19,Ontario,46484,3393746.0,2881.0,407,232982.0
2020-09-19,Quebec,67080,1344315.0,2793.0,427,158435.0
2020-09-19,Newfoundland and Labrador,272,37269.0,2.0,0,71459.0
2020-09-19,New Brunswick,194,60274.0,1.0,0,77590.0
2020-09-19,Nova Scotia,1086,88015.0,0.0,0,90607.0
2020-09-19,Prince Edward Island,57,33379.0,1.0,0,212677.0
2020-09-19,Yukon,15,3049.0,0.0,0,74632.0
2020-09-19,Northwest Territories,5,3944.0,0.0,0,87985.0
2020-09-19,Canada,142774,6554147.0,9376.0,863,174362.0
2020-09-20,British Columbia,7842,383264.0,1822.0,0,75575.0
2020-09-20,Alberta,16381,909443.0,1424.0,0,208048.0
2020-09-20,Saskatchewan,1807,144178.0,140.0,20,122761.0
2020-09-20,Manitoba,1586,157071.0,354.0,28,114695.0
2020-09-20,Ontario,46849,3432561.0,3054.0,365,235647.0
2020-09-20,Quebec,67542,1361889.0,2944.0,462,160506.0
2020-09-20,Newfoundland and Labrador,272,37833.0,1.0,0,72541.0
2020-09-20,New Brunswick,194,60681.0,1.0,0,78114.0
2020-09-20,Nova Scotia,1086,88584.0,0.0,0,91193.0
2020-09-20,Prince Edward Island,57,33680.0,1.0,0,214595.0
2020-09-20,Yukon,15,3049.0,0.0,0,74632.0
2020-09-20,Northwest Territories,5,3944.0,0.0,0,87985.0
2020-09-20,Canada,143649,6618481.0,9741.0,875,176074.0
2020-09-21,British Columbia,8208,386437.0,2189.0,366,76200.0
2020-09-21,Alberta,16739,932912.0,1459.0,358,213417.0
2020-09-21,Saskatchewan,1814,145600.0,145.0,7,123972.0
2020-09-21,Manitoba,1608,161953.0,363.0,22,118260.0
2020-09-21,Ontario,47274,3463275.0,3299.0,425,237755.0
2020-09-21,Quebec,68128,1376247.0,3193.0,586,162198.0
2020-09-21,Newfoundland and Labrador,272,38139.0,1.0,0,73127.0
2020-09-21,New Brunswick,196,61198.0,3.0,2,78779.0
2020-09-21,Nova Scotia,1086,89084.0,0.0,0,91707.0
2020-09-21,Prince Edward Island,57,33979.0,1.0,0,216500.0
2020-09-21,Yukon,15,3134.0,0.0,0,76712.0
2020-09-21,Northwest Territories,5,3944.0,0.0,0,87985.0
2020-09-21,Canada,145415,6698544.0,10653.0,1766,178204.0
2020-09-22,British Columbia,8304,391990.0,1488.0,96,77295.0
2020-09-22,Alberta,16889,942342.0,1565.0,150,215574.0
2020-09-22,Saskatchewan,1824,146883.0,146.0,10,125064.0
2020-09-22,Manitoba,1632,163186.0,380.0,24,119160.0
2020-09-22,Ontario,47752,3496348.0,3578.0,478,240026.0
2020-09-22,Quebec,68617,1392424.0,3362.0,489,164105.0
2020-09-22,Newfoundland and Labrador,272,38598.0,1.0,0,74007.0
2020-09-22,New Brunswick,196,61681.0,3.0,0,79401.0
2020-09-22,Nova Scotia,1087,89617.0,1.0,1,92256.0
2020-09-22,Prince Edward Island,57,34165.0,1.0,0,217685.0
2020-09-22,Yukon,15,3185.0,0.0,0,77961.0
2020-09-22,Northwest Territories,5,4218.0,0.0,0,94097.0
2020-09-22,Canada,146663,6766982.0,10525.0,1248,180024.0
2020-09-23,British Columbia,8395,396474.0,1399.0,91,78179.0
2020-09-23,Alberta,17032,950201.0,1520.0,143,217372.0
2020-09-23,Saskatchewan,1830,148067.0,133.0,6,126072.0
2020-09-23,Manitoba,1674,164875.0,418.0,42,120394.0
2020-09-23,Ontario,48087,3530626.0,3652.0,335,242379.0
2020-09-23,Quebec,69088,1407194.0,3593.0,471,165846.0
2020-09-23,Newfoundland and Labrador,272,38959.0,1.0,0,74700.0
2020-09-23,New Brunswick,197,62333.0,4.0,1,80241.0
2020-09-23,Nova Scotia,1087,90196.0,1.0,0,92852.0
2020-09-23,Prince Edward Island,58,34861.0,1.0,1,222120.0
2020-09-23,Yukon,15,3214.0,0.0,0,78670.0
2020-09-23,Northwest Territories,5,4302.0,0.0,0,95971.0
2020-09-23,Canada,147753,6833661.0,10722.0,1090,181798.0
2020-09-24,British Columbia,8543,401444.0,1397.0,148,79159.0
2020-09-24,Alberta,17190,958534.0,1462.0,158,219278.0
2020-09-24,Saskatchewan,1835,149256.0,130.0,5,127085.0
2020-09-24,Manitoba,1711,166556.0,449.0,37,121621.0
2020-09-24,Ontario,48496,3560258.0,3774.0,409,244413.0
2020-09-24,Quebec,69670,1426245.0,3917.0,582,168091.0
2020-09-24,Newfoundland and Labrador,272,39543.0,1.0,0,75819.0
2020-09-24,New Brunswick,199,62868.0,6.0,2,80929.0
2020-09-24,Nova Scotia,1087,91089.0,1.0,0,93771.0
2020-09-24,Prince Edward Island,58,35466.0,1.0,0,225974.0
2020-09-24,Yukon,15,3259.0,0.0,0,79772.0
2020-09-24,Northwest Territories,5,4354.0,0.0,0,97131.0
2020-09-24,Canada,149094,6901251.0,11138.0,1341,183596.0
2020-09-25,British Columbia,8641,407044.0,1375.0,98,80264.0
2020-09-25,Alberta,17343,968031.0,1497.0,153,221451.0
2020-09-25,Saskatchewan,1846,150613.0,123.0,11,128240.0
2020-09-25,Manitoba,1764,168637.0,487.0,53,123141.0
2020-09-25,Ontario,48905,3600754.0,3899.0,409,247193.0
2020-09-25,Quebec,70307,1442772.0,4237.0,637,170039.0
2020-09-25,Newfoundland and Labrador,272,40103.0,1.0,0,76893.0
2020-09-25,New Brunswick,200,63507.0,7.0,1,81752.0
2020-09-25,Nova Scotia,1087,91878.0,1.0,0,94584.0
2020-09-25,Prince Edward Island,58,35813.0,1.0,0,228185.0
2020-09-25,Yukon,15,3280.0,0.0,0,80286.0
2020-09-25,Northwest Territories,5,4404.0,0.0,0,98247.0
2020-09-25,Canada,150456,6979242.0,11628.0,1362,185671.0
2020-09-26,British Columbia,8641,412563.0,1375.0,0,81352.0
2020-09-26,Alberta,17343,968031.0,1497.0,0,221451.0
2020-09-26,Saskatchewan,1863,152985.0,134.0,17,130260.0
2020-09-26,Manitoba,1829,168637.0,545.0,65,123141.0
2020-09-26,Ontario,49340,3642578.0,3996.0,435,250065.0
2020-09-26,Quebec,71005,1460959.0,4524.0,698,172182.0
2020-09-26,Newfoundland and Labrador,272,40513.0,1.0,0,77679.0
2020-09-26,New Brunswick,200,64149.0,7.0,0,82578.0
2020-09-26,Nova Scotia,1087,92618.0,1.0,0,95345.0
2020-09-26,Prince Edward Island,58,36303.0,1.0,0,231307.0
2020-09-26,Yukon,15,3280.0,0.0,0,80286.0
2020-09-26,Northwest Territories,5,4404.0,0.0,0,98247.0
2020-09-26,Canada,151671,7049458.0,12081.0,1215,187539.0
2020-09-27,British Columbia,8641,418746.0,1375.0,0,82571.0
2020-09-27,Alberta,17343,968031.0,1497.0,0,221451.0
2020-09-27,Saskatchewan,1878,155023.0,144.0,15,131995.0
2020-09-27,Manitoba,1880,168637.0,589.0,51,123141.0
2020-09-27,Ontario,49831,3683697.0,4196.0,491,252887.0
2020-09-27,Quebec,71901,1477797.0,4947.0,896,174167.0
2020-09-27,Newfoundland and Labrador,273,40906.0,2.0,1,78433.0
2020-09-27,New Brunswick,200,64749.0,7.0,0,83351.0
