date,driving,walking,transit,region
2020-10-17,126.32,152.46,51.97,British Columbia
2020-10-18,100.84,108.15,43.19,British Columbia
2020-10-19,111.95,123.77,49.2,British Columbia
2020-10-20,115.5,126.93,50.08,British Columbia
2020-10-21,119.22,129.8,50.35,British Columbia
2020-10-22,122.04,131.74,50.88,British Columbia
2020-10-23,132.93,139.58,52.17,British Columbia
2020-10-24,132.21,163.51,53.18,British Columbia
2020-10-25,101.64,106.2,42.64,British Columbia
2020-10-26,108.07,116.5,47.46,British Columbia
2020-10-27,110.32,113.36,46.37,British Columbia
2020-10-28,110.51,118.33,46.84,British Columbia
2020-10-29,115.02,121.9,49.52,British Columbia
2020-10-30,129.27,144.69,53.0,British Columbia
2020-10-31,116.81,148.33,51.59,British Columbia
2020-11-01,95.79,110.03,42.72,British Columbia
2020-11-02,105.43,118.58,49.02,British Columbia
2020-11-03,101.58,107.8,43.86,British Columbia
2020-11-04,101.86,115.49,45.74,British Columbia
2020-01-13,100.0,100.0,100.0,Canada
2020-01-14,102.91,106.29,100.03,Canada
2020-01-15,99.74,106.65,98.01,Canada
2020-01-16,105.17,108.64,101.01,Canada
2020-01-17,122.34,127.43,105.42,Canada
2020-01-18,102.5,122.55,89.65,Canada
2020-01-19,84.46,90.42,75.87,Canada
2020-01-20,102.63,104.92,98.64,Canada
2020-01-21,104.31,108.92,99.0,Canada
2020-01-22,107.37,112.57,100.79,Canada
2020-01-23,110.29,118.17,101.45,Canada
2020-01-24,127.88,139.85,108.86,Canada
2020-01-25,116.84,136.71,91.47,Canada
2020-01-26,88.06,93.37,75.15,Canada
2020-01-27,98.11,105.36,93.28,Canada
2020-01-28,102.75,111.79,95.88,Canada
2020-01-29,104.73,110.13,94.14,Canada
2020-01-30,109.0,115.16,97.63,Canada
2020-01-31,129.2,138.49,104.6,Canada
2020-02-01,119.47,140.12,93.75,Canada
2020-02-02,88.42,91.16,75.71,Canada
2020-02-03,97.41,102.67,93.13,Canada
2020-02-04,100.25,105.91,94.86,Canada
2020-02-05,103.6,107.29,94.09,Canada
2020-02-06,105.72,108.17,96.3,Canada
2020-02-07,120.32,128.56,103.76,Canada
2020-02-08,118.1,139.77,95.66,Canada
2020-02-09,92.45,93.6,78.4,Canada
2020-02-10,104.41,106.26,95.79,Canada
2020-02-11,107.15,111.39,96.84,Canada
2020-02-12,108.19,112.79,96.69,Canada
2020-02-13,115.97,120.1,102.9,Canada
2020-02-14,140.55,152.97,108.95,Canada
2020-02-15,125.71,152.65,92.72,Canada
2020-02-16,103.84,125.23,79.97,Canada
2020-02-17,95.14,99.59,80.63,Canada
2020-02-18,111.82,114.61,97.64,Canada
2020-02-19,113.99,119.86,98.13,Canada
2020-02-20,119.01,127.3,100.38,Canada
2020-02-21,136.41,152.97,110.64,Canada
2020-02-22,128.05,155.76,96.4,Canada
2020-02-23,98.89,103.86,78.72,Canada
2020-02-24,102.34,109.77,93.45,Canada
2020-02-25,107.2,111.42,94.4,Canada
2020-02-26,104.04,106.92,91.96,Canada
2020-02-27,105.22,107.07,94.2,Canada
2020-02-28,131.32,135.19,105.38,Canada
2020-02-29,125.25,146.34,99.36,Canada
2020-03-01,96.88,102.32,79.62,Canada
2020-03-02,105.19,109.77,95.54,Canada
2020-03-03,110.89,117.97,98.09,Canada
2020-03-04,112.29,123.88,100.52,Canada
2020-03-05,117.74,131.76,103.64,Canada
2020-03-06,128.31,142.64,103.96,Canada
2020-03-07,119.48,147.0,94.06,Canada
2020-03-08,95.1,108.48,78.53,Canada
2020-03-09,102.06,113.56,92.55,Canada
2020-03-10,103.97,108.1,91.11,Canada
2020-03-11,103.94,110.67,89.78,Canada
2020-03-12,100.22,106.32,83.35,Canada
2020-03-13,101.24,104.32,76.4,Canada
2020-03-14,87.16,103.0,63.75,Canada
2020-03-15,68.17,73.82,51.19,Canada
2020-03-16,74.1,75.7,50.0,Canada
2020-03-17,67.21,65.68,40.26,Canada
2020-03-18,63.91,62.44,35.59,Canada
2020-03-19,62.16,60.16,31.53,Canada
2020-03-20,63.93,59.11,30.3,Canada
2020-03-21,53.45,53.11,26.48,Canada
2020-03-22,41.73,43.54,22.26,Canada
2020-03-23,49.42,45.64,23.58,Canada
2020-03-24,48.66,48.44,21.68,Canada
2020-03-25,47.57,49.21,20.81,Canada
2020-03-26,46.94,46.46,19.64,Canada
2020-03-27,52.63,53.57,20.16,Canada
2020-03-28,43.08,43.07,18.09,Canada
2020-03-29,36.69,38.38,17.25,Canada
2020-03-30,45.01,42.36,19.58,Canada
2020-03-31,47.15,47.84,20.05,Canada
2020-04-01,48.1,49.0,19.54,Canada
2020-04-02,47.17,47.09,18.77,Canada
2020-04-03,51.71,48.68,18.88,Canada
2020-04-04,44.5,48.35,17.33,Canada
2020-04-05,36.1,39.89,16.32,Canada
2020-04-06,47.06,51.48,18.84,Canada
2020-04-07,48.1,50.34,17.9,Canada
2020-04-08,50.81,53.06,18.1,Canada
2020-04-09,56.31,52.77,17.74,Canada
2020-04-10,45.48,45.36,16.45,Canada
2020-04-11,47.79,48.43,16.78,Canada
2020-04-12,35.19,40.6,14.93,Canada
2020-04-13,44.73,41.76,18.09,Canada
2020-04-14,52.28,50.75,18.73,Canada
2020-04-15,54.67,50.9,18.73,Canada
2020-04-16,56.14,53.45,18.31,Canada
2020-04-17,61.27,56.42,18.64,Canada
2020-04-18,54.89,56.27,18.19,Canada
2020-04-19,45.1,44.6,16.95,Canada
2020-04-20,58.27,58.6,20.48,Canada
2020-04-21,57.54,51.99,18.99,Canada
2020-04-22,59.5,53.94,19.29,Canada
2020-04-23,62.07,57.59,19.49,Canada
2020-04-24,69.4,63.55,20.44,Canada
2020-04-25,61.33,63.76,19.56,Canada
2020-04-26,49.16,47.31,18.08,Canada
2020-04-27,62.59,61.18,21.78,Canada
2020-04-28,64.78,62.65,21.66,Canada
