date,region,numtotal,numdeaths,numactive,numtoday,ratetotal,ratetested
2020-06-18,Nova Scotia,1061,62.0,2.0,0,109.22,52870.0
2020-06-18,Prince Edward Island,27,0.0,0.0,0,17.2,59166.0
2020-06-18,Yukon,11,0.0,0.0,0,26.93,30597.0
2020-06-18,Northwest Territories,5,0.0,0.0,0,11.15,49770.0
2020-06-18,Canada,100220,8300.0,29424.0,367,266.62,61066.0
2020-06-19,British Columbia,2790,168.0,178.0,7,55.02,29564.0
2020-06-19,Alberta,7625,152.0,512.0,46,174.43,76125.0
2020-06-19,Saskatchewan,716,13.0,67.0,8,60.96,44512.0
2020-06-19,Manitoba,311,7.0,11.0,3,22.71,40454.0
2020-06-19,Ontario,33095,2564.0,2281.0,178,227.2,74635.0
2020-06-19,Quebec,54550,5375.0,26203.0,167,642.9,64251.0
2020-06-19,Newfoundland and Labrador,261,3.0,0.0,0,50.04,29794.0
2020-06-19,New Brunswick,164,2.0,27.0,0,21.11,45852.0
2020-06-19,Nova Scotia,1061,62.0,1.0,0,109.22,53179.0
2020-06-19,Prince Edward Island,27,0.0,0.0,0,17.2,60466.0
2020-06-19,Yukon,11,0.0,0.0,0,26.93,30597.0
2020-06-19,Northwest Territories,5,0.0,0.0,0,11.15,49949.0
2020-06-19,Canada,100629,8346.0,29280.0,409,267.71,62240.0
2020-06-20,British Columbia,2790,168.0,178.0,0,55.02,29899.0
2020-06-20,Alberta,7673,152.0,525.0,48,175.53,77589.0
2020-06-20,Saskatchewan,726,13.0,74.0,10,61.82,44955.0
2020-06-20,Manitoba,313,7.0,13.0,2,22.86,40999.0
2020-06-20,Ontario,33301,2595.0,2238.0,206,228.61,76454.0
2020-06-20,Quebec,54674,5408.0,26065.0,124,644.36,64980.0
2020-06-20,Newfoundland and Labrador,261,3.0,0.0,0,50.04,30103.0
2020-06-20,New Brunswick,164,2.0,27.0,0,21.11,46579.0
2020-06-20,Nova Scotia,1061,62.0,1.0,0,109.22,53473.0
2020-06-20,Prince Edward Island,27,0.0,0.0,0,17.2,61467.0
2020-06-20,Yukon,11,0.0,0.0,0,26.93,30597.0
2020-06-20,Northwest Territories,5,0.0,0.0,0,11.15,49949.0
2020-06-20,Canada,101019,8410.0,29121.0,390,268.74,63390.0
2020-06-21,British Columbia,2790,168.0,178.0,0,55.02,30084.0
2020-06-21,Alberta,7704,152.0,534.0,31,176.24,79141.0
2020-06-21,Saskatchewan,746,13.0,90.0,20,63.52,45537.0
2020-06-21,Manitoba,313,7.0,13.0,0,22.86,41510.0
2020-06-21,Ontario,33476,2606.0,2151.0,175,229.81,78008.0
2020-06-21,Quebec,54766,5417.0,26027.0,92,645.45,64980.0
2020-06-21,Newfoundland and Labrador,261,3.0,0.0,0,50.04,30602.0
2020-06-21,New Brunswick,164,2.0,27.0,0,21.11,46825.0
2020-06-21,Nova Scotia,1061,62.0,1.0,0,109.22,53767.0
2020-06-21,Prince Edward Island,27,0.0,0.0,0,17.2,62505.0
2020-06-21,Yukon,11,0.0,0.0,0,26.93,30597.0
2020-06-21,Northwest Territories,5,0.0,0.0,0,11.15,49949.0
2020-06-21,Canada,101337,8430.0,29021.0,318,269.59,64259.0
2020-06-22,British Columbia,2822,169.0,182.0,32,55.65,30163.0
2020-06-22,Alberta,7736,153.0,542.0,32,176.97,80438.0
2020-06-22,Saskatchewan,751,13.0,95.0,5,63.94,46036.0
2020-06-22,Manitoba,314,7.0,14.0,1,22.93,41731.0
2020-06-22,Ontario,33637,2609.0,2095.0,161,230.92,79463.0
2020-06-22,Quebec,54835,5417.0,25912.0,69,646.26,64980.0
2020-06-22,Newfoundland and Labrador,261,3.0,0.0,0,50.04,30878.0
2020-06-22,New Brunswick,164,2.0,27.0,0,21.11,47030.0
2020-06-22,Nova Scotia,1061,63.0,0.0,0,109.22,53902.0
2020-06-22,Prince Edward Island,27,0.0,0.0,0,17.2,63136.0
2020-06-22,Yukon,11,0.0,0.0,0,26.93,30597.0
2020-06-22,Northwest Territories,5,0.0,0.0,0,11.15,49949.0
2020-06-22,Canada,101637,8436.0,28867.0,300,270.39,65022.0
2020-06-23,British Columbia,2835,170.0,174.0,13,55.9,30680.0
2020-06-23,Alberta,7781,153.0,532.0,45,178.0,81701.0
2020-06-23,Saskatchewan,753,13.0,98.0,2,64.11,46345.0
2020-06-23,Manitoba,314,7.0,14.0,0,22.93,42195.0
2020-06-23,Ontario,33853,2619.0,2127.0,216,232.4,80538.0
2020-06-23,Quebec,54884,5424.0,25840.0,49,646.84,66525.0
2020-06-23,Newfoundland and Labrador,261,3.0,0.0,0,50.04,31346.0
2020-06-23,New Brunswick,165,2.0,20.0,1,21.24,47261.0
2020-06-23,Nova Scotia,1061,63.0,0.0,0,109.22,54199.0
2020-06-23,Prince Edward Island,27,0.0,0.0,0,17.2,63881.0
2020-06-23,Yukon,11,0.0,0.0,0,26.93,30817.0
2020-06-23,Northwest Territories,5,0.0,0.0,0,11.15,49949.0
2020-06-23,Canada,101963,8454.0,28805.0,326,271.26,66053.0
2020-06-24,British Columbia,2849,171.0,162.0,14,56.18,30906.0
2020-06-24,Alberta,7825,153.0,538.0,44,179.01,82972.0
2020-06-24,Saskatchewan,757,13.0,101.0,4,64.46,46773.0
2020-06-24,Manitoba,315,7.0,15.0,1,23.0,42614.0
2020-06-24,Ontario,34016,2631.0,2049.0,163,233.52,82079.0
2020-06-24,Quebec,54937,5441.0,25786.0,53,647.46,67059.0
2020-06-24,Newfoundland and Labrador,261,3.0,0.0,0,50.04,31771.0
2020-06-24,New Brunswick,165,2.0,16.0,0,21.24,47603.0
2020-06-24,Nova Scotia,1061,63.0,0.0,0,109.22,54495.0
2020-06-24,Prince Edward Island,27,0.0,0.0,0,17.2,64844.0
2020-06-24,Yukon,11,0.0,0.0,0,26.93,30964.0
2020-06-24,Northwest Territories,5,0.0,0.0,0,11.15,51644.0
2020-06-24,Canada,102242,8484.0,28667.0,279,272.0,67005.0
2020-06-25,British Columbia,2869,173.0,179.0,20,56.57,31207.0
2020-06-25,Alberta,7851,154.0,506.0,26,179.6,84170.0
2020-06-25,Saskatchewan,759,13.0,98.0,2,64.63,47186.0
2020-06-25,Manitoba,316,7.0,15.0,1,23.07,42899.0
2020-06-25,Ontario,34205,2641.0,2036.0,189,234.82,83906.0
2020-06-25,Quebec,55079,5448.0,25845.0,142,649.14,67588.0
2020-06-25,Newfoundland and Labrador,261,3.0,0.0,0,50.04,32318.0
2020-06-25,New Brunswick,165,2.0,14.0,0,21.24,47888.0
2020-06-25,Nova Scotia,1061,63.0,0.0,0,109.22,54957.0
2020-06-25,Prince Edward Island,27,0.0,0.0,0,17.2,64844.0
2020-06-25,Yukon,11,0.0,0.0,0,26.93,30988.0
2020-06-25,Northwest Territories,5,0.0,0.0,0,11.15,51912.0
2020-06-25,Canada,102622,8504.0,28693.0,380,273.01,68061.0
2020-06-26,British Columbia,2878,174.0,159.0,9,56.75,31578.0
2020-06-26,Alberta,7888,154.0,509.0,37,180.45,85429.0
2020-06-26,Saskatchewan,772,13.0,105.0,13,65.73,47637.0
2020-06-26,Manitoba,318,7.0,11.0,2,23.22,43646.0
2020-06-26,Ontario,34316,2644.0,1918.0,111,235.58,85950.0
2020-06-26,Quebec,55079,5448.0,25845.0,0,649.14,67588.0
2020-06-26,Newfoundland and Labrador,261,3.0,0.0,0,50.04,32669.0
2020-06-26,New Brunswick,165,2.0,13.0,0,21.24,48239.0
2020-06-26,Nova Scotia,1061,63.0,0.0,0,109.22,55252.0
2020-06-26,Prince Edward Island,27,0.0,0.0,0,17.2,67424.0
2020-06-26,Yukon,11,0.0,0.0,0,26.93,31135.0
2020-06-26,Northwest Territories,5,0.0,0.0,0,11.15,51912.0
2020-06-26,Canada,102794,8508.0,28560.0,172,273.47,69122.0
2020-06-27,British Columbia,2878,174.0,159.0,0,56.75,31937.0
2020-06-27,Alberta,7957,154.0,520.0,69,182.03,86617.0
2020-06-27,Saskatchewan,777,13.0,103.0,5,66.16,48342.0
2020-06-27,Manitoba,322,7.0,15.0,4,23.51,44168.0
2020-06-27,Ontario,34476,2652.0,1892.0,160,236.68,88174.0
2020-06-27,Quebec,55079,5448.0,25845.0,0,649.14,67588.0
2020-06-27,Newfoundland and Labrador,261,3.0,0.0,0,50.04,32912.0
2020-06-27,New Brunswick,165,2.0,9.0,0,21.24,48549.0
2020-06-27,Nova Scotia,1061,63.0,0.0,0,109.22,55518.0
2020-06-27,Prince Edward Island,27,0.0,0.0,0,17.2,70412.0
2020-06-27,Yukon,11,0.0,0.0,0,26.93,31135.0
2020-06-27,Northwest Territories,5,0.0,0.0,0,11.15,52224.0
2020-06-27,Canada,103032,8516.0,28543.0,238,274.1,70241.0
2020-06-28,British Columbia,2878,174.0,159.0,0,56.75,32117.0
2020-06-28,Alberta,7996,154.0,520.0,39,182.92,87850.0
2020-06-28,Saskatchewan,778,13.0,104.0,1,66.24,48781.0
2020-06-28,Manitoba,322,7.0,15.0,0,23.51,44867.0
2020-06-28,Ontario,34654,2658.0,1889.0,178,237.9,90075.0
2020-06-28,Quebec,55079,5448.0,25845.0,0,649.14,67588.0
2020-06-28,Newfoundland and Labrador,261,3.0,0.0,0,50.04,33374.0
2020-06-28,New Brunswick,165,2.0,5.0,0,21.24,48813.0
2020-06-28,Nova Scotia,1061,63.0,0.0,0,109.22,55770.0
2020-06-28,Prince Edward Island,27,0.0,0.0,0,17.2,71814.0
2020-06-28,Yukon,11,0.0,0.0,0,26.93,31135.0
2020-06-28,Northwest Territories,5,0.0,0.0,0,11.15,52224.0
2020-06-28,Canada,103250,8522.0,28537.0,218,274.68,71209.0
2020-06-29,British Columbia,2904,174.0,153.0,26,57.26,32168.0
2020-06-29,Alberta,8067,154.0,559.0,71,184.54,89146.0
2020-06-29,Saskatchewan,779,13.0,87.0,1,66.33,49250.0
2020-06-29,Manitoba,324,7.0,17.0,2,23.66,45186.0
2020-06-29,Ontario,34911,2665.0,2050.0,257,239.67,91876.0
2020-06-29,Quebec,55390,5485.0,25303.0,311,652.8,68911.0
2020-06-29,Newfoundland and Labrador,261,3.0,0.0,0,50.04,33648.0
2020-06-29,New Brunswick,165,2.0,5.0,0,21.24,49028.0
2020-06-29,Nova Scotia,1061,63.0,0.0,0,109.22,55983.0
2020-06-29,Prince Edward Island,27,0.0,0.0,0,17.2,72075.0
2020-06-29,Yukon,11,0.0,0.0,0,26.93,31405.0
2020-06-29,Northwest Territories,5,0.0,0.0,0,11.15,52737.0
2020-06-29,Canada,103918,8566.0,28174.0,668,276.46,72406.0
2020-06-30,British Columbia,2916,174.0,152.0,12,57.5,32660.0
2020-06-30,Alberta,8108,154.0,547.0,41,185.48,90525.0
2020-06-30,Saskatchewan,785,13.0,88.0,6,66.84,49529.0
2020-06-30,Manitoba,325,7.0,18.0,1,23.73,45406.0
2020-06-30,Ontario,35068,2672.0,2052.0,157,240.74,93454.0
2020-06-30,Quebec,55458,5503.0,25157.0,68,653.6,70750.0
2020-06-30,Newfoundland and Labrador,261,3.0,0.0,0,50.04,33919.0
2020-06-30,New Brunswick,165,2.0,4.0,0,21.24,49253.0
2020-06-30,Nova Scotia,1062,63.0,1.0,1,109.33,56274.0
2020-06-30,Prince Edward Island,27,0.0,0.0,0,17.2,72757.0
2020-06-30,Yukon,11,0.0,0.0,0,26.93,31551.0
2020-06-30,Northwest Territories,5,0.0,0.0,0,11.15,52849.0
2020-06-30,Canada,104204,8591.0,28019.0,286,277.22,73695.0
2020-07-01,British Columbia,2916,174.0,152.0,0,57.5,32660.0
2020-07-01,Alberta,8108,154.0,547.0,0,185.48,90525.0
2020-07-01,Saskatchewan,785,13.0,88.0,0,66.84,49529.0
2020-07-01,Manitoba,325,7.0,18.0,0,23.73,45406.0
2020-07-01,Ontario,35068,2672.0,2052.0,0,240.74,93454.0
2020-07-01,Quebec,55458,5503.0,25157.0,0,653.6,70750.0
2020-07-01,Newfoundland and Labrador,261,3.0,0.0,0,50.04,33919.0
2020-07-01,New Brunswick,165,2.0,4.0,0,21.24,49253.0
2020-07-01,Nova Scotia,1062,63.0,1.0,0,109.33,56274.0
2020-07-01,Prince Edward Island,27,0.0,0.0,0,17.2,72757.0
2020-07-01,Yukon,11,0.0,0.0,0,26.93,31551.0
2020-07-01,Northwest Territories,5,0.0,0.0,0,11.15,52849.0
2020-07-01,Canada,104204,8591.0,28019.0,0,277.22,73695.0
2020-07-02,British Columbia,2940,177.0,160.0,24,57.97,33227.0
2020-07-02,Alberta,8202,155.0,542.0,94,187.63,93190.0
2020-07-02,Saskatchewan,795,14.0,80.0,10,67.69,50432.0
2020-07-02,Manitoba,325,7.0,18.0,0,23.73,46197.0
2020-07-02,Ontario,35370,2680.0,1960.0,302,242.82,96800.0
2020-07-02,Quebec,55593,5541.0,25018.0,135,655.19,72026.0
2020-07-02,Newfoundland and Labrador,261,3.0,0.0,0,50.04,34897.0
2020-07-02,New Brunswick,165,2.0,3.0,0,21.24,49797.0
2020-07-02,Nova Scotia,1064,63.0,3.0,2,109.53,56739.0
2020-07-02,Prince Edward Island,27,0.0,0.0,0,17.2,75548.0
2020-07-02,Yukon,11,0.0,0.0,0,26.93,31674.0
2020-07-02,Northwest Territories,5,0.0,0.0,0,11.15,53451.0
2020-07-02,Canada,104771,8642.0,27784.0,567,278.73,75773.0
2020-07-03,British Columbia,2947,177.0,162.0,7,58.11,33491.0
2020-07-03,Alberta,8259,155.0,572.0,57,188.94,94443.0
2020-07-03,Saskatchewan,796,14.0,71.0,1,67.78,50815.0
2020-07-03,Manitoba,325,7.0,16.0,0,23.73,46525.0
2020-07-03,Ontario,35535,2682.0,1944.0,165,243.95,98406.0
2020-07-03,Quebec,55682,5560.0,24964.0,89,656.24,72679.0
2020-07-03,Newfoundland and Labrador,261,3.0,0.0,0,50.04,35113.0
2020-07-03,New Brunswick,165,2.0,2.0,0,21.24,50054.0
2020-07-03,Nova Scotia,1064,63.0,3.0,0,109.53,57072.0
2020-07-03,Prince Edward Island,27,0.0,0.0,0,17.2,76739.0
2020-07-03,Yukon,11,0.0,0.0,0,26.93,31698.0
2020-07-03,Northwest Territories,5,0.0,0.0,0,11.15,53808.0
2020-07-03,Canada,105090,8663.0,27734.0,319,279.57,76770.0
2020-07-04,British Columbia,2947,177.0,162.0,0,58.11,33761.0
2020-07-04,Alberta,8259,155.0,572.0,0,188.94,94443.0
2020-07-04,Saskatchewan,796,14.0,71.0,0,67.78,51282.0
2020-07-04,Manitoba,325,7.0,16.0,0,23.73,46525.0
2020-07-04,Ontario,35656,2687.0,1886.0,121,244.78,99829.0
2020-07-04,Quebec,55784,5566.0,24938.0,102,657.45,73316.0
2020-07-04,Newfoundland and Labrador,261,3.0,0.0,0,50.04,35397.0
2020-07-04,New Brunswick,165,2.0,1.0,0,21.24,50270.0
2020-07-04,Nova Scotia,1064,63.0,3.0,0,109.53,57577.0
2020-07-04,Prince Edward Island,30,0.0,3.0,3,19.11,78804.0
2020-07-04,Yukon,11,0.0,0.0,0,26.93,31698.0
2020-07-04,Northwest Territories,5,0.0,0.0,0,11.15,53808.0
2020-07-04,Canada,105316,8674.0,27652.0,226,280.18,77548.0
2020-07-05,British Columbia,2947,177.0,162.0,0,58.11,34066.0
2020-07-05,Alberta,8259,155.0,572.0,0,188.94,94443.0
2020-07-05,Saskatchewan,796,14.0,71.0,0,67.78,51755.0
2020-07-05,Manitoba,325,7.0,16.0,0,23.73,46525.0
2020-07-05,Ontario,35794,2689.0,1839.0,138,245.73,101409.0
2020-07-05,Quebec,55863,5574.0,24943.0,79,658.38,73316.0
2020-07-05,Newfoundland and Labrador,261,3.0,0.0,0,50.04,35901.0
2020-07-05,New Brunswick,165,2.0,1.0,0,21.24,50509.0
2020-07-05,Nova Scotia,1064,63.0,3.0,0,109.53,57682.0
2020-07-05,Prince Edward Island,32,0.0,5.0,2,20.39,80753.0
2020-07-05,Yukon,11,0.0,0.0,0,26.93,31698.0
2020-07-05,Northwest Territories,5,0.0,0.0,0,11.15,53808.0
2020-07-05,Canada,105535,8684.0,27612.0,219,280.76,78238.0
2020-07-06,British Columbia,2978,183.0,166.0,31,58.72,34373.0
2020-07-06,Alberta,8389,155.0,607.0,130,191.91,97525.0
2020-07-06,Saskatchewan,805,14.0,59.0,9,68.54,52252.0
2020-07-06,Manitoba,325,7.0,14.0,0,23.73,47681.0
2020-07-06,Ontario,35948,2689.0,1833.0,154,246.78,102558.0
2020-07-06,Quebec,55937,5577.0,24982.0,74,659.25,73316.0
2020-07-06,Newfoundland and Labrador,261,3.0,0.0,0,50.04,36193.0
2020-07-06,New Brunswick,165,2.0,1.0,0,21.24,50764.0
2020-07-06,Nova Scotia,1065,63.0,4.0,1,109.64,57892.0
2020-07-06,Prince Edward Island,32,0.0,5.0,0,20.39,82314.0
2020-07-06,Yukon,11,0.0,0.0,0,26.93,31967.0
2020-07-06,Northwest Territories,5,0.0,0.0,0,11.15,54433.0
2020-07-06,Canada,105934,8693.0,27671.0,399,281.82,79164.0
2020-07-07,British Columbia,2990,183.0,162.0,12,58.96,34617.0
2020-07-07,Alberta,8436,157.0,620.0,47,192.99,98621.0
2020-07-07,Saskatchewan,806,15.0,54.0,1,68.63,52514.0
2020-07-07,Manitoba,325,7.0,11.0,0,23.73,47960.0
2020-07-07,Ontario,36060,2691.0,1766.0,112,247.55,103562.0
2020-07-07,Quebec,55997,5590.0,24949.0,60,659.96,75928.0
2020-07-07,Newfoundland and Labrador,261,3.0,0.0,0,50.04,36620.0
2020-07-07,New Brunswick,165,2.0,1.0,0,21.24,51044.0
2020-07-07,Nova Scotia,1065,63.0,4.0,0,109.64,58216.0
2020-07-07,Prince Edward Island,32,0.0,5.0,0,20.39,83417.0
2020-07-07,Yukon,11,0.0,0.0,0,26.93,31967.0
2020-07-07,Northwest Territories,5,0.0,0.0,0,11.15,54834.0
2020-07-07,Canada,106166,8711.0,27572.0,232,282.44,80347.0
2020-07-08,British Columbia,3008,186.0,162.0,18,59.31,34847.0
2020-07-08,Alberta,8482,158.0,608.0,46,194.04,99706.0
2020-07-08,Saskatchewan,808,15.0,47.0,2,68.8,52912.0
2020-07-08,Manitoba,325,7.0,6.0,0,23.73,48464.0
2020-07-08,Ontario,36178,2700.0,1673.0,118,248.36,105078.0
2020-07-08,Quebec,56079,5603.0,24942.0,82,660.92,76479.0
2020-07-08,Newfoundland and Labrador,261,3.0,0.0,0,50.04,37228.0
2020-07-08,New Brunswick,165,2.0,1.0,0,21.24,51448.0
2020-07-08,Nova Scotia,1066,63.0,5.0,1,109.74,58619.0
2020-07-08,Prince Edward Island,32,0.0,5.0,0,20.39,85328.0
2020-07-08,Yukon,11,0.0,0.0,0,26.93,32237.0
2020-07-08,Northwest Territories,5,0.0,0.0,0,11.15,54834.0
2020-07-08,Canada,106433,8737.0,27449.0,267,283.15,81282.0
2020-07-09,British Columbia,3028,186.0,175.0,20,59.71,35229.0
2020-07-09,Alberta,8519,161.0,584.0,37,194.88,100930.0
2020-07-09,Saskatchewan,813,15.0,48.0,5,69.22,53513.0
2020-07-09,Manitoba,325,7.0,4.0,0,23.73,48796.0
2020-07-09,Ontario,36348,2703.0,1668.0,170,249.53,106826.0
2020-07-09,Quebec,56216,5609.0,24991.0,137,662.54,77369.0
2020-07-09,Newfoundland and Labrador,261,3.0,0.0,0,50.04,37886.0
2020-07-09,New Brunswick,166,2.0,1.0,1,21.37,51822.0
2020-07-09,Nova Scotia,1066,63.0,4.0,0,109.74,59040.0
2020-07-09,Prince Edward Island,33,0.0,6.0,1,21.03,87068.0
2020-07-09,Yukon,11,0.0,0.0,0,26.93,32359.0
2020-07-09,Northwest Territories,5,0.0,0.0,0,11.15,55927.0
2020-07-09,Canada,106804,8749.0,27481.0,371,284.13,82422.0
2020-07-10,British Columbia,3053,187.0,187.0,25,60.2,35647.0
2020-07-10,Alberta,8596,160.0,592.0,77,196.65,102299.0
2020-07-10,Saskatchewan,815,15.0,43.0,2,69.39,54089.0
2020-07-10,Manitoba,325,7.0,4.0,0,23.73,49440.0
2020-07-10,Ontario,36464,2710.0,1599.0,116,250.33,108652.0
2020-07-10,Quebec,56316,5612.0,25029.0,100,663.72,78212.0
2020-07-10,Newfoundland and Labrador,262,3.0,1.0,1,50.24,38242.0
2020-07-10,New Brunswick,166,2.0,1.0,0,21.37,52218.0
2020-07-10,Nova Scotia,1066,63.0,3.0,0,109.74,59438.0
2020-07-10,Prince Edward Island,33,0.0,6.0,0,21.03,88387.0
2020-07-10,Yukon,11,0.0,0.0,0,26.93,32482.0
2020-07-10,Northwest Territories,5,0.0,0.0,0,11.15,56195.0
2020-07-10,Canada,107125,8759.0,27465.0,321,284.99,83606.0
2020-07-11,British Columbia,3053,187.0,187.0,0,60.2,36059.0
2020-07-11,Alberta,8596,160.0,592.0,0,196.65,102299.0
2020-07-11,Saskatchewan,815,15.0,43.0,0,69.39,54713.0
2020-07-11,Manitoba,325,7.0,4.0,0,23.73,49440.0
2020-07-11,Ontario,36594,2716.0,1456.0,130,251.22,110612.0
2020-07-11,Quebec,56407,5620.0,25014.0,91,664.79,79166.0
2020-07-11,Newfoundland and Labrador,262,3.0,1.0,0,50.24,38614.0
2020-07-11,New Brunswick,166,2.0,1.0,0,21.37,52626.0
2020-07-11,Nova Scotia,1066,63.0,3.0,0,109.74,59811.0
2020-07-11,Prince Edward Island,33,0.0,6.0,0,21.03,91311.0
2020-07-11,Yukon,11,0.0,0.0,0,26.93,32482.0
2020-07-11,Northwest Territories,5,0.0,0.0,0,11.15,56195.0
2020-07-11,Canada,107346,8773.0,27307.0,221,285.58,84692.0
2020-07-12,British Columbia,3053,187.0,187.0,0,60.2,36579.0
2020-07-12,Alberta,8596,160.0,592.0,0,196.65,102299.0
2020-07-12,Saskatchewan,815,15.0,43.0,0,69.39,55404.0
2020-07-12,Manitoba,325,7.0,4.0,0,23.73,49440.0
2020-07-12,Ontario,36723,2719.0,1470.0,129,252.11,112320.0
2020-07-12,Quebec,56521,5627.0,25032.0,114,666.13,79166.0
2020-07-12,Newfoundland and Labrador,262,3.0,1.0,0,50.24,39121.0
2020-07-12,New Brunswick,166,2.0,1.0,0,21.37,52955.0
2020-07-12,Nova Scotia,1066,63.0,3.0,0,109.74,60139.0
2020-07-12,Prince Edward Island,34,0.0,7.0,1,21.66,92528.0
2020-07-12,Yukon,11,0.0,0.0,0,26.93,32482.0
2020-07-12,Northwest Territories,5,0.0,0.0,0,11.15,56195.0
2020-07-12,Canada,107590,8783.0,27340.0,244,286.23,85473.0
2020-07-13,British Columbia,3115,189.0,208.0,62,61.42,36856.0
2020-07-13,Alberta,8826,161.0,676.0,230,201.91,106712.0
2020-07-13,Saskatchewan,871,15.0,90.0,56,74.16,55918.0
2020-07-13,Manitoba,325,7.0,1.0,0,23.73,51149.0
2020-07-13,Ontario,36839,2722.0,1454.0,116,252.9,113708.0
2020-07-13,Quebec,56621,5628.0,25082.0,100,667.31,79166.0
2020-07-13,Newfoundland and Labrador,262,3.0,1.0,0,50.24,39410.0
2020-07-13,New Brunswick,166,2.0,1.0,0,21.37,53178.0
2020-07-13,Nova Scotia,1066,63.0,3.0,0,109.74,60530.0
2020-07-13,Prince Edward Island,35,0.0,8.0,1,22.3,93095.0
2020-07-13,Yukon,11,0.0,0.0,0,26.93,32873.0
2020-07-13,Northwest Territories,5,0.0,0.0,0,11.15,57623.0
2020-07-13,Canada,108155,8790.0,27524.0,565,287.73,86663.0
2020-07-14,British Columbia,3128,189.0,209.0,13,61.68,37161.0
2020-07-14,Alberta,8912,163.0,701.0,86,203.87,107718.0
2020-07-14,Saskatchewan,876,15.0,76.0,5,74.59,56330.0
2020-07-14,Manitoba,330,7.0,5.0,5,24.1,51371.0
2020-07-14,Ontario,36950,2723.0,1442.0,111,253.66,114820.0
2020-07-14,Quebec,56730,5633.0,25072.0,109,668.59,81610.0
2020-07-14,Newfoundland and Labrador,262,3.0,1.0,0,50.24,39817.0
2020-07-14,New Brunswick,167,2.0,2.0,1,21.5,53419.0
2020-07-14,Nova Scotia,1066,63.0,1.0,0,109.74,60814.0
2020-07-14,Prince Edward Island,36,0.0,9.0,1,22.94,96319.0
2020-07-14,Yukon,11,0.0,0.0,0,26.93,33191.0
2020-07-14,Northwest Territories,5,0.0,0.0,0,11.15,57868.0
2020-07-14,Canada,108486,8798.0,27518.0,331,288.61,87857.0
2020-07-15,British Columbia,3149,189.0,207.0,21,62.09,37464.0
2020-07-15,Alberta,8994,163.0,704.0,82,205.75,108739.0
2020-07-15,Saskatchewan,881,15.0,75.0,5,75.01,56964.0
2020-07-15,Manitoba,330,7.0,5.0,0,24.1,51721.0
2020-07-15,Ontario,37052,2732.0,1400.0,102,254.36,116398.0
2020-07-15,Quebec,56859,5636.0,25126.0,129,670.11,82487.0
2020-07-15,Newfoundland and Labrador,262,3.0,1.0,0,50.24,40327.0
2020-07-15,New Brunswick,168,2.0,3.0,1,21.63,53858.0
2020-07-15,Nova Scotia,1067,63.0,2.0,1,109.84,61190.0
2020-07-15,Prince Edward Island,36,0.0,9.0,0,22.94,100977.0
2020-07-15,Yukon,11,0.0,0.0,0,26.93,33412.0
2020-07-15,Northwest Territories,5,0.0,0.0,0,11.15,58649.0
2020-07-15,Canada,108827,8810.0,27532.0,341,289.52,88906.0
2020-07-16,British Columbia,3170,189.0,192.0,21,62.51,37903.0
2020-07-16,Alberta,9114,165.0,807.0,120,208.5,110072.0
2020-07-16,Saskatchewan,923,15.0,114.0,42,78.59,57786.0
2020-07-16,Manitoba,331,7.0,6.0,1,24.17,52235.0
2020-07-16,Ontario,37163,2737.0,1365.0,111,255.13,118157.0
2020-07-16,Quebec,57001,5646.0,25102.0,142,671.79,83563.0
2020-07-16,Newfoundland and Labrador,262,3.0,1.0,0,50.24,40873.0
2020-07-16,New Brunswick,168,2.0,3.0,0,21.63,54253.0
2020-07-16,Nova Scotia,1067,63.0,2.0,0,109.84,61617.0
2020-07-16,Prince Edward Island,36,0.0,9.0,0,22.94,103143.0
2020-07-16,Yukon,11,0.0,0.0,0,26.93,33681.0
2020-07-16,Northwest Territories,5,0.0,0.0,0,11.15,58850.0
2020-07-16,Canada,109264,8827.0,27601.0,437,290.68,90126.0
2020-07-17,British Columbia,3198,189.0,207.0,28,63.06,38378.0
2020-07-17,Alberta,9219,167.0,859.0,105,210.9,111139.0
2020-07-17,Saskatchewan,936,15.0,128.0,13,79.7,58585.0
2020-07-17,Manitoba,336,7.0,11.0,5,24.54,52819.0
2020-07-17,Ontario,37274,2746.0,1366.0,111,255.89,120227.0
2020-07-17,Quebec,57142,5647.0,1556.0,141,673.45,84730.0
2020-07-17,Newfoundland and Labrador,262,3.0,0.0,0,50.24,41312.0
2020-07-17,New Brunswick,168,2.0,3.0,0,21.63,54725.0
2020-07-17,Nova Scotia,1067,63.0,2.0,0,109.84,62024.0
2020-07-17,Prince Edward Island,36,0.0,7.0,0,22.94,105698.0
2020-07-17,Yukon,13,0.0,2.0,2,31.82,34048.0
2020-07-17,Northwest Territories,5,0.0,0.0,0,11.15,58984.0
2020-07-17,Canada,109669,8839.0,4141.0,405,291.76,91463.0
2020-07-18,British Columbia,3198,189.0,207.0,0,63.06,38878.0
2020-07-18,Alberta,9219,167.0,859.0,0,210.9,111139.0
2020-07-18,Saskatchewan,941,15.0,128.0,5,80.12,59544.0
2020-07-18,Manitoba,337,7.0,12.0,1,24.61,52819.0
2020-07-18,Ontario,37440,2748.0,1398.0,166,257.03,122143.0
2020-07-18,Quebec,57300,5654.0,1619.0,158,675.31,86036.0
2020-07-18,Newfoundland and Labrador,262,3.0,0.0,0,50.24,41651.0
2020-07-18,New Brunswick,168,2.0,3.0,0,21.63,55141.0
2020-07-18,Nova Scotia,1067,63.0,2.0,0,109.84,62329.0
