date,region,numtotal,numdeaths,numactive,numtoday,numtested,ratetotal,ratetested
2020-04-09,Prince Edward Island,25,0.0,25.0,1,1435.0,15.93,9143.0
2020-04-09,Yukon,8,0.0,8.0,1,806.0,19.58,19729.0
2020-04-09,Northwest Territories,5,0.0,5.0,0,1265.0,11.15,28220.0
2020-04-09,Canada,20765,509.0,20256.0,1476,375302.0,55.24,9984.0
2020-04-10,British Columbia,1410,55.0,476.0,40,46236.0,27.8,9117.0
2020-04-10,Alberta,1500,39.0,1461.0,49,70080.0,34.31,16032.0
2020-04-10,Saskatchewan,285,3.0,282.0,7,16952.0,24.27,14434.0
2020-04-10,Manitoba,230,4.0,226.0,6,16075.0,16.79,11738.0
2020-04-10,Ontario,6237,222.0,6015.0,478,94271.0,42.82,6472.0
2020-04-10,Quebec,11677,241.0,11436.0,765,118217.0,137.62,13933.0
2020-04-10,Newfoundland and Labrador,239,3.0,236.0,3,4520.0,45.83,8667.0
2020-04-10,New Brunswick,112,0.0,112.0,1,7299.0,14.42,9396.0
2020-04-10,Nova Scotia,407,2.0,405.0,34,13881.0,41.9,14290.0
2020-04-10,Prince Edward Island,25,0.0,25.0,0,1435.0,15.93,9143.0
2020-04-10,Yukon,8,0.0,8.0,0,806.0,19.58,19729.0
2020-04-10,Northwest Territories,5,0.0,5.0,0,1342.0,11.15,29938.0
2020-04-10,Canada,22148,569.0,21579.0,1383,391375.0,58.92,10412.0
2020-04-11,British Columbia,1445,58.0,482.0,35,46236.0,28.49,9117.0
2020-04-11,Alberta,1569,40.0,1529.0,69,72779.0,35.89,16649.0
2020-04-11,Saskatchewan,289,4.0,285.0,4,17716.0,24.61,15084.0
2020-04-11,Manitoba,243,4.0,239.0,13,16220.0,17.74,11844.0
2020-04-11,Ontario,6648,253.0,6395.0,411,97838.0,45.64,6717.0
2020-04-11,Quebec,12292,289.0,12003.0,615,123115.0,144.87,14510.0
2020-04-11,Newfoundland and Labrador,241,3.0,238.0,2,4713.0,46.21,9037.0
2020-04-11,New Brunswick,112,0.0,112.0,0,7500.0,14.42,9655.0
2020-04-11,Nova Scotia,428,2.0,426.0,21,14511.0,44.06,14938.0
2020-04-11,Prince Edward Island,25,0.0,25.0,0,1577.0,15.93,10048.0
2020-04-11,Yukon,8,0.0,8.0,0,815.0,19.58,19949.0
2020-04-11,Northwest Territories,5,0.0,5.0,0,1370.0,11.15,30563.0
2020-04-11,Canada,23318,653.0,22665.0,1170,404651.0,62.03,10765.0
2020-04-12,British Columbia,1445,58.0,482.0,0,48360.0,28.49,9536.0
2020-04-12,Alberta,1651,44.0,1607.0,82,74709.0,37.77,17091.0
2020-04-12,Saskatchewan,298,4.0,294.0,9,18499.0,25.37,15751.0
2020-04-12,Manitoba,242,4.0,238.0,-1,17066.0,17.67,12462.0
2020-04-12,Ontario,7049,274.0,6775.0,401,104784.0,48.39,7193.0
2020-04-12,Quebec,12846,328.0,12518.0,554,126771.0,151.4,14941.0
2020-04-12,Newfoundland and Labrador,242,3.0,239.0,1,4812.0,46.4,9226.0
2020-04-12,New Brunswick,114,0.0,114.0,2,7760.0,14.68,9989.0
2020-04-12,Nova Scotia,445,2.0,443.0,17,15329.0,45.81,15780.0
2020-04-12,Prince Edward Island,25,0.0,25.0,0,1645.0,15.93,10481.0
2020-04-12,Yukon,8,0.0,8.0,0,815.0,19.58,19949.0
2020-04-12,Northwest Territories,5,0.0,5.0,0,1386.0,11.15,30920.0
2020-04-12,Canada,24383,717.0,23666.0,1065,422200.0,64.87,11232.0
2020-04-13,British Columbia,1490,69.0,495.0,45,49370.0,29.38,9735.0
2020-04-13,Alberta,1732,46.0,1686.0,81,77007.0,39.62,17616.0
2020-04-13,Saskatchewan,300,4.0,296.0,2,18995.0,25.54,16173.0
2020-04-13,Manitoba,246,4.0,242.0,4,17119.0,17.96,12501.0
2020-04-13,Ontario,7470,291.0,7179.0,421,109764.0,51.28,7535.0
2020-04-13,Quebec,13557,360.0,13197.0,711,131570.0,159.78,15506.0
2020-04-13,Newfoundland and Labrador,244,3.0,241.0,2,4897.0,46.78,9389.0
2020-04-13,New Brunswick,116,0.0,116.0,2,8004.0,14.93,10303.0
2020-04-13,Nova Scotia,474,3.0,471.0,29,16548.0,48.8,17035.0
2020-04-13,Prince Edward Island,25,0.0,25.0,0,1715.0,15.93,10927.0
2020-04-13,Yukon,8,0.0,8.0,0,832.0,19.58,20365.0
2020-04-13,Northwest Territories,5,0.0,5.0,0,1390.0,11.15,31009.0
2020-04-13,Canada,25680,780.0,24900.0,1297,437475.0,68.32,11638.0
2020-04-14,British Columbia,1517,72.0,503.0,27,50134.0,29.91,9886.0
2020-04-14,Alberta,1870,48.0,1822.0,138,79695.0,42.78,18231.0
2020-04-14,Saskatchewan,301,4.0,297.0,1,19442.0,25.63,16554.0
2020-04-14,Manitoba,246,4.0,242.0,0,17789.0,17.96,12990.0
2020-04-14,Ontario,7953,334.0,7619.0,483,115189.0,54.6,7908.0
2020-04-14,Quebec,14248,435.0,13813.0,691,137451.0,167.92,16199.0
2020-04-14,Newfoundland and Labrador,244,3.0,241.0,0,5370.0,46.78,10296.0
2020-04-14,New Brunswick,116,0.0,116.0,0,8229.0,14.93,10593.0
2020-04-14,Nova Scotia,517,3.0,514.0,43,17477.0,53.22,17992.0
2020-04-14,Prince Edward Island,25,0.0,25.0,0,1715.0,15.93,10927.0
2020-04-14,Yukon,8,0.0,8.0,0,835.0,19.58,20439.0
2020-04-14,Northwest Territories,5,0.0,5.0,0,1393.0,11.15,31076.0
2020-04-14,Canada,27063,903.0,26160.0,1383,454983.0,72.0,12104.0
2020-04-15,British Columbia,1561,75.0,531.0,44,50438.0,30.78,9946.0
2020-04-15,Alberta,1996,48.0,1948.0,126,79695.0,45.66,18231.0
2020-04-15,Saskatchewan,304,4.0,300.0,3,20013.0,25.88,17040.0
2020-04-15,Manitoba,246,5.0,241.0,0,17789.0,17.96,12990.0
2020-04-15,Ontario,8447,385.0,8062.0,494,120182.0,57.99,8251.0
2020-04-15,Quebec,14860,487.0,14373.0,612,143174.0,175.13,16874.0
2020-04-15,Newfoundland and Labrador,247,3.0,244.0,3,5157.0,47.36,9888.0
2020-04-15,New Brunswick,117,0.0,117.0,1,8674.0,15.06,11166.0
2020-04-15,Nova Scotia,549,3.0,546.0,32,18245.0,56.52,18782.0
2020-04-15,Prince Edward Island,26,0.0,26.0,1,1863.0,16.57,11870.0
2020-04-15,Yukon,8,0.0,8.0,0,841.0,19.58,20585.0
2020-04-15,Northwest Territories,5,0.0,5.0,0,1401.0,11.15,31254.0
2020-04-15,Canada,28381,1010.0,27371.0,1318,467736.0,75.5,12443.0
2020-04-16,British Columbia,1561,75.0,531.0,0,51297.0,30.78,10115.0
2020-04-16,Alberta,2158,50.0,2108.0,162,85502.0,49.37,19560.0
2020-04-16,Saskatchewan,305,4.0,301.0,1,20631.0,25.97,17566.0
2020-04-16,Manitoba,250,5.0,245.0,4,18318.0,18.26,13376.0
2020-04-16,Ontario,8961,423.0,8538.0,514,125309.0,61.52,8603.0
2020-04-16,Quebec,15857,630.0,15227.0,997,148571.0,186.88,17510.0
2020-04-16,Newfoundland and Labrador,252,3.0,249.0,5,5305.0,48.32,10172.0
2020-04-16,New Brunswick,117,0.0,117.0,0,8945.0,15.06,11515.0
2020-04-16,Nova Scotia,579,3.0,576.0,30,19239.0,59.61,19806.0
2020-04-16,Prince Edward Island,26,0.0,26.0,0,1946.0,16.57,12399.0
2020-04-16,Yukon,8,0.0,8.0,0,849.0,19.58,20781.0
2020-04-16,Northwest Territories,5,0.0,5.0,0,1438.0,11.15,32080.0
2020-04-16,Canada,30092,1193.0,28899.0,1711,487625.0,80.05,12972.0
2020-04-17,British Columbia,1575,77.0,543.0,14,52378.0,31.06,10328.0
2020-04-17,Alberta,2397,50.0,2347.0,239,89144.0,54.83,20393.0
2020-04-17,Saskatchewan,307,4.0,303.0,2,21212.0,26.14,18061.0
2020-04-17,Manitoba,250,5.0,245.0,0,18814.0,18.26,13738.0
2020-04-17,Ontario,9525,478.0,9047.0,564,132133.0,65.39,9071.0
2020-04-17,Quebec,16798,688.0,16110.0,941,153722.0,197.97,18117.0
2020-04-17,Newfoundland and Labrador,256,3.0,253.0,4,5584.0,49.09,10707.0
2020-04-17,New Brunswick,117,0.0,117.0,0,9684.0,15.06,12466.0
2020-04-17,Nova Scotia,606,4.0,602.0,27,20432.0,62.38,21034.0
2020-04-17,Prince Edward Island,26,0.0,26.0,0,2013.0,16.57,12826.0
2020-04-17,Yukon,9,0.0,9.0,1,852.0,22.03,20855.0
2020-04-17,Northwest Territories,5,0.0,5.0,0,1447.0,11.15,32280.0
2020-04-17,Canada,31884,1309.0,30575.0,1792,507701.0,84.82,13507.0
2020-04-18,British Columbia,1618,78.0,574.0,43,53569.0,31.9,10563.0
2020-04-18,Alberta,2562,51.0,1349.0,165,92962.0,58.61,21266.0
2020-04-18,Saskatchewan,313,4.0,75.0,6,21997.0,26.65,18729.0
2020-04-18,Manitoba,253,5.0,116.0,3,19412.0,18.47,14175.0
2020-04-18,Ontario,10010,514.0,4621.0,485,139448.0,68.72,9573.0
2020-04-18,Quebec,17521,805.0,13401.0,723,158770.0,206.49,18712.0
2020-04-18,Newfoundland and Labrador,257,3.0,65.0,1,5870.0,49.28,11255.0
2020-04-18,New Brunswick,118,0.0,31.0,1,9958.0,15.19,12819.0
2020-04-18,Nova Scotia,649,7.0,458.0,43,21363.0,66.81,21992.0
2020-04-18,Prince Edward Island,26,0.0,3.0,0,2086.0,16.57,13291.0
2020-04-18,Yukon,9,0.0,1.0,0,859.0,22.03,21026.0
2020-04-18,Northwest Territories,5,0.0,2.0,0,1459.0,11.15,32548.0
2020-04-18,Canada,33354,1467.0,20709.0,1470,528057.0,88.73,14048.0
2020-04-19,British Columbia,1618,78.0,574.0,0,54778.0,31.9,10801.0
2020-04-19,Alberta,2562,51.0,1349.0,0,97180.0,58.61,22231.0
2020-04-19,Saskatchewan,315,4.0,77.0,2,22759.0,26.82,19378.0
2020-04-19,Manitoba,253,5.0,105.0,0,19634.0,18.47,14337.0
2020-04-19,Ontario,10578,553.0,4816.0,568,148106.0,72.62,10168.0
2020-04-19,Quebec,18357,877.0,13925.0,836,163548.0,216.35,19275.0
2020-04-19,Newfoundland and Labrador,257,3.0,63.0,0,6128.0,49.28,11750.0
2020-04-19,New Brunswick,118,0.0,26.0,0,10290.0,15.19,13246.0
2020-04-19,Nova Scotia,675,9.0,466.0,26,22029.0,69.49,22678.0
2020-04-19,Prince Edward Island,26,0.0,3.0,0,2239.0,16.57,14266.0
2020-04-19,Yukon,9,0.0,1.0,0,878.0,22.03,21491.0
2020-04-19,Northwest Territories,5,0.0,2.0,0,1476.0,11.15,32927.0
2020-04-19,Canada,34786,1580.0,21420.0,1432,549349.0,92.54,14615.0
2020-04-20,British Columbia,1699,86.0,574.0,81,55779.0,33.5,10999.0
2020-04-20,Alberta,2908,59.0,1619.0,346,100898.0,66.52,23082.0
2020-04-20,Saskatchewan,316,4.0,74.0,1,22759.0,26.91,19378.0
2020-04-20,Manitoba,254,6.0,105.0,1,19924.0,18.55,14549.0
2020-04-20,Ontario,11184,584.0,5085.0,606,148106.0,76.78,10168.0
2020-04-20,Quebec,19319,939.0,14533.0,962,167801.0,227.69,19776.0
2020-04-20,Newfoundland and Labrador,257,3.0,63.0,0,6233.0,49.28,11951.0
2020-04-20,New Brunswick,118,0.0,20.0,0,10492.0,15.19,13506.0
2020-04-20,Nova Scotia,721,9.0,464.0,46,22669.0,74.22,23337.0
2020-04-20,Prince Edward Island,26,0.0,3.0,0,2239.0,16.57,14266.0
2020-04-20,Yukon,11,0.0,3.0,2,878.0,26.93,21491.0
2020-04-20,Northwest Territories,5,0.0,0.0,0,1495.0,11.15,33351.0
2020-04-20,Canada,36831,1690.0,22556.0,2045,559578.0,97.98,14887.0
2020-04-21,British Columbia,1724,87.0,596.0,25,56526.0,33.99,11146.0
2020-04-21,Alberta,3095,61.0,1761.0,187,104370.0,70.8,23876.0
2020-04-21,Saskatchewan,320,4.0,64.0,4,23554.0,27.25,20055.0
2020-04-21,Manitoba,255,6.0,99.0,1,20328.0,18.62,14844.0
2020-04-21,Ontario,11735,622.0,5307.0,551,148106.0,80.56,10168.0
2020-04-21,Quebec,20126,1041.0,15037.0,807,171520.0,237.2,20215.0
2020-04-21,Newfoundland and Labrador,257,3.0,60.0,0,6383.0,49.28,12239.0
2020-04-21,New Brunswick,118,0.0,16.0,0,10799.0,15.19,13901.0
2020-04-21,Nova Scotia,737,10.0,441.0,16,23261.0,75.87,23946.0
2020-04-21,Prince Edward Island,26,0.0,3.0,0,2330.0,16.57,14846.0
2020-04-21,Yukon,11,0.0,3.0,0,872.0,26.93,21344.0
2020-04-21,Northwest Territories,5,0.0,0.0,0,1509.0,11.15,33663.0
2020-04-21,Canada,38422,1834.0,23400.0,1591,569878.0,102.22,15161.0
2020-04-22,British Columbia,1795,90.0,626.0,71,57499.0,35.4,11338.0
2020-04-22,Alberta,3401,66.0,2025.0,306,108521.0,77.8,24826.0
2020-04-22,Saskatchewan,326,4.0,61.0,6,24008.0,27.76,20442.0
2020-04-22,Manitoba,257,6.0,97.0,2,20651.0,18.77,15080.0
2020-04-22,Ontario,12245,659.0,5365.0,510,178467.0,84.06,12252.0
2020-04-22,Quebec,20965,1134.0,15540.0,839,176048.0,247.08,20748.0
2020-04-22,Newfoundland and Labrador,256,3.0,54.0,-1,6655.0,49.09,12760.0
2020-04-22,New Brunswick,118,0.0,14.0,0,11121.0,15.19,14316.0
2020-04-22,Nova Scotia,772,12.0,430.0,35,24155.0,79.47,24866.0
2020-04-22,Prince Edward Island,26,0.0,2.0,0,2344.0,16.57,14935.0
2020-04-22,Yukon,11,0.0,3.0,0,878.0,26.93,21491.0
2020-04-22,Northwest Territories,5,0.0,0.0,0,1512.0,11.15,33730.0
2020-04-22,Canada,40190,1974.0,24230.0,1768,612192.0,106.92,16286.0
2020-04-23,British Columbia,1824,94.0,638.0,29,58848.0,35.97,11604.0
2020-04-23,Alberta,3720,67.0,2296.0,319,112562.0,85.1,25750.0
2020-04-23,Saskatchewan,331,4.0,57.0,5,24504.0,28.18,20864.0
2020-04-23,Manitoba,262,6.0,82.0,5,21229.0,19.13,15502.0
2020-04-23,Ontario,12879,713.0,5486.0,634,188377.0,88.41,12932.0
2020-04-23,Quebec,21838,1243.0,16111.0,873,180833.0,257.37,21312.0
2020-04-23,Newfoundland and Labrador,256,3.0,48.0,0,6862.0,49.09,13157.0
2020-04-23,New Brunswick,118,0.0,14.0,0,11616.0,15.19,14953.0
2020-04-23,Nova Scotia,827,16.0,453.0,55,24884.0,85.14,25617.0
2020-04-23,Prince Edward Island,26,0.0,2.0,0,2466.0,16.57,15712.0
2020-04-23,Yukon,11,0.0,3.0,0,881.0,26.93,21565.0
2020-04-23,Northwest Territories,5,0.0,0.0,0,1515.0,11.15,33797.0
2020-04-23,Canada,42110,2146.0,25203.0,1920,634917.0,112.03,16891.0
2020-04-24,British Columbia,1853,98.0,641.0,29,60472.0,36.54,11924.0
2020-04-24,Alberta,4017,72.0,2548.0,297,116859.0,91.89,26733.0
2020-04-24,Saskatchewan,341,4.0,57.0,10,25141.0,29.03,21406.0
2020-04-24,Manitoba,263,6.0,61.0,1,21720.0,19.2,15860.0
2020-04-24,Ontario,13519,763.0,5669.0,640,200270.0,92.81,13749.0
2020-04-24,Quebec,22616,1340.0,16552.0,778,185632.0,266.54,21878.0
2020-04-24,Newfoundland and Labrador,256,3.0,46.0,0,7105.0,49.09,13623.0
2020-04-24,New Brunswick,118,0.0,11.0,0,11908.0,15.19,15329.0
2020-04-24,Nova Scotia,850,16.0,442.0,23,25658.0,87.5,26414.0
2020-04-24,Prince Edward Island,26,0.0,2.0,0,2564.0,16.57,16337.0
2020-04-24,Yukon,11,0.0,3.0,0,888.0,26.93,21736.0
2020-04-24,Northwest Territories,5,0.0,0.0,0,1537.0,11.15,34288.0
2020-04-24,Canada,43888,2302.0,26045.0,1778,660108.0,116.76,17561.0
2020-04-25,British Columbia,1948,100.0,711.0,95,63039.0,38.41,12430.0
2020-04-25,Alberta,4233,73.0,2689.0,216,121244.0,96.84,27736.0
2020-04-25,Saskatchewan,349,4.0,57.0,8,25697.0,29.72,21880.0
2020-04-25,Manitoba,267,6.0,62.0,4,21720.0,19.5,15860.0
2020-04-25,Ontario,13995,811.0,5675.0,476,210502.0,96.08,14451.0
2020-04-25,Quebec,23267,1446.0,16764.0,651,190765.0,274.21,22483.0
2020-04-25,Newfoundland and Labrador,257,3.0,46.0,1,7332.0,49.28,14058.0
2020-04-25,New Brunswick,118,0.0,11.0,0,12279.0,15.19,15807.0
2020-04-25,Nova Scotia,865,22.0,431.0,15,26320.0,89.05,27095.0
2020-04-25,Prince Edward Island,26,0.0,2.0,0,2564.0,16.57,16337.0
2020-04-25,Yukon,11,0.0,3.0,0,894.0,26.93,21883.0
2020-04-25,Northwest Territories,5,0.0,0.0,0,1554.0,11.15,34667.0
2020-04-25,Canada,45354,2465.0,26464.0,1466,684271.0,120.66,18204.0
2020-04-26,British Columbia,1948,100.0,711.0,0,64700.0,38.41,12758.0
2020-04-26,Alberta,4480,73.0,2858.0,247,125310.0,102.49,28666.0
2020-04-26,Saskatchewan,353,4.0,61.0,4,25697.0,30.06,21880.0
2020-04-26,Manitoba,271,6.0,66.0,4,21720.0,19.79,15860.0
2020-04-26,Ontario,14432,835.0,5597.0,437,222129.0,99.08,15249.0
2020-04-26,Quebec,24107,1515.0,17250.0,840,195577.0,284.11,23050.0
2020-04-26,Newfoundland and Labrador,258,3.0,36.0,1,7440.0,49.47,14265.0
2020-04-26,New Brunswick,118,0.0,7.0,0,12525.0,15.19,16123.0
2020-04-26,Nova Scotia,873,24.0,410.0,8,26871.0,89.87,27662.0
2020-04-26,Prince Edward Island,26,0.0,2.0,0,2688.0,16.57,17127.0
2020-04-26,Yukon,11,0.0,3.0,0,908.0,26.93,22225.0
2020-04-26,Northwest Territories,5,0.0,0.0,0,1575.0,11.15,35136.0
2020-04-26,Canada,46895,2560.0,27014.0,1541,707508.0,124.76,18822.0
2020-04-27,British Columbia,1998,103.0,705.0,50,67289.0,39.4,13268.0
2020-04-27,Alberta,4696,75.0,2957.0,216,128860.0,107.43,29479.0
2020-04-27,Saskatchewan,365,5.0,72.0,12,26642.0,31.08,22684.0
2020-04-27,Manitoba,272,6.0,61.0,1,23149.0,19.86,16904.0
2020-04-27,Ontario,14856,892.0,5439.0,424,234268.0,101.99,16083.0
2020-04-27,Quebec,24982,1599.0,17866.0,875,200172.0,294.43,23591.0
2020-04-27,Newfoundland and Labrador,258,3.0,34.0,0,7641.0,49.47,14651.0
2020-04-27,New Brunswick,118,0.0,6.0,0,12648.0,15.19,16282.0
2020-04-27,Nova Scotia,900,24.0,367.0,27,27437.0,92.65,28245.0
2020-04-27,Prince Edward Island,26,0.0,2.0,0,2726.0,16.57,17369.0
2020-04-27,Yukon,11,0.0,3.0,0,919.0,26.93,22495.0
2020-04-27,Northwest Territories,5,0.0,0.0,0,1585.0,11.15,35359.0
2020-04-27,Canada,48500,2707.0,27525.0,1605,733705.0,129.03,19519.0
2020-04-28,British Columbia,2053,105.0,717.0,55,68935.0,40.48,13593.0
2020-04-28,Alberta,4850,80.0,2970.0,154,131772.0,110.95,30145.0
2020-04-28,Saskatchewan,366,5.0,70.0,1,26915.0,31.16,22917.0
2020-04-28,Manitoba,272,6.0,57.0,0,23379.0,19.86,17072.0
2020-04-28,Ontario,15381,951.0,5466.0,525,244766.0,105.59,16803.0
2020-04-28,Quebec,25757,1682.0,18234.0,775,204472.0,303.56,24098.0
2020-04-28,Newfoundland and Labrador,258,3.0,33.0,0,7905.0,49.47,15157.0
2020-04-28,New Brunswick,118,0.0,4.0,0,12907.0,15.19,16615.0
2020-04-28,Nova Scotia,915,27.0,366.0,15,28108.0,94.19,28936.0
2020-04-28,Prince Edward Island,27,0.0,3.0,1,2726.0,17.2,17369.0
2020-04-28,Yukon,11,0.0,3.0,0,953.0,26.93,23327.0
2020-04-28,Northwest Territories,5,0.0,0.0,0,1585.0,11.15,35359.0
2020-04-28,Canada,50026,2859.0,27936.0,1526,754800.0,133.09,20080.0
2020-04-29,British Columbia,2087,109.0,673.0,34,71210.0,41.15,14042.0
2020-04-29,Alberta,5165,87.0,3125.0,315,136511.0,118.16,31229.0
2020-04-29,Saskatchewan,383,6.0,86.0,17,27328.0,32.61,23269.0
2020-04-29,Manitoba,273,6.0,54.0,1,23817.0,19.93,17391.0
2020-04-29,Ontario,15728,996.0,5120.0,347,255942.0,107.97,17571.0
2020-04-29,Quebec,26594,1761.0,18785.0,837,208979.0,313.42,24629.0
2020-04-29,Newfoundland and Labrador,258,3.0,30.0,0,8191.0,49.47,15705.0
2020-04-29,New Brunswick,118,0.0,4.0,0,13121.0,15.19,16891.0
2020-04-29,Nova Scotia,935,28.0,378.0,20,28731.0,96.25,29577.0
2020-04-29,Prince Edward Island,27,0.0,3.0,0,2810.0,17.2,17904.0
2020-04-29,Yukon,11,0.0,3.0,0,973.0,26.93,23817.0
2020-04-29,Northwest Territories,5,0.0,0.0,0,1608.0,11.15,35872.0
2020-04-29,Canada,51597,2996.0,28274.0,1571,779613.0,137.27,20740.0
2020-04-30,British Columbia,2112,111.0,679.0,25,73479.0,41.65,14489.0
2020-04-30,Alberta,5355,89.0,3105.0,190,141060.0,122.5,32269.0
2020-04-30,Saskatchewan,389,6.0,88.0,6,27786.0,33.12,23658.0
2020-04-30,Manitoba,275,6.0,49.0,2,24304.0,20.08,17747.0
2020-04-30,Ontario,16187,1082.0,4900.0,459,268447.0,111.12,18429.0
2020-04-30,Quebec,27538,1859.0,19380.0,944,214047.0,324.55,25227.0
2020-04-30,Newfoundland and Labrador,258,3.0,30.0,0,8376.0,49.47,16060.0
2020-04-30,New Brunswick,118,0.0,4.0,0,13598.0,15.19,17505.0
2020-04-30,Nova Scotia,947,28.0,374.0,12,29421.0,97.49,30287.0
2020-04-30,Prince Edward Island,27,0.0,3.0,0,2922.0,17.2,18618.0
2020-04-30,Yukon,11,0.0,2.0,0,984.0,26.93,24086.0
2020-04-30,Northwest Territories,5,0.0,0.0,0,1629.0,11.15,36341.0
2020-04-30,Canada,53236,3184.0,28628.0,1639,806449.0,141.63,21454.0
2020-05-01,British Columbia,2145,112.0,676.0,33,75544.0,42.3,14896.0
2020-05-01,Alberta,5573,92.0,3122.0,218,145420.0,127.49,33267.0
2020-05-01,Saskatchewan,415,6.0,112.0,26,28417.0,35.34,24196.0
2020-05-01,Manitoba,279,6.0,38.0,4,24975.0,20.37,18237.0
2020-05-01,Ontario,16608,1121.0,4662.0,421,284438.0,114.01,19527.0
2020-05-01,Quebec,28648,2022.0,19926.0,1110,219367.0,337.63,25854.0
2020-05-01,Newfoundland and Labrador,259,3.0,26.0,1,8545.0,49.66,16384.0
2020-05-01,New Brunswick,118,0.0,2.0,0,13998.0,15.19,18019.0
2020-05-01,Nova Scotia,959,29.0,338.0,12,30149.0,98.72,31037.0
2020-05-01,Prince Edward Island,27,0.0,3.0,0,3019.0,17.2,19236.0
2020-05-01,Yukon,11,0.0,0.0,0,999.0,26.93,24453.0
2020-05-01,Northwest Territories,5,0.0,0.0,0,1629.0,11.15,36341.0
2020-05-01,Canada,55061,3391.0,28919.0,1825,836921.0,146.48,22265.0
2020-05-02,British Columbia,2171,114.0,681.0,26,77904.0,42.81,15362.0
2020-05-02,Alberta,5670,94.0,3042.0,97,148757.0,129.71,34030.0
2020-05-02,Saskatchewan,421,6.0,113.0,6,28847.0,35.85,24562.0
2020-05-02,Manitoba,280,6.0,38.0,1,25736.0,20.45,18793.0
2020-05-02,Ontario,17119,1176.0,4553.0,511,300210.0,117.52,20610.0
2020-05-02,Quebec,29656,2136.0,20555.0,1008,224831.0,349.51,26498.0
2020-05-02,Newfoundland and Labrador,259,3.0,25.0,0,8716.0,49.66,16712.0
2020-05-02,New Brunswick,118,0.0,0.0,0,14252.0,15.19,18346.0
2020-05-02,Nova Scotia,963,31.0,323.0,4,30774.0,99.14,31680.0
2020-05-02,Prince Edward Island,27,0.0,3.0,0,3086.0,17.2,19663.0
2020-05-02,Yukon,11,0.0,0.0,0,1019.0,26.93,24942.0
2020-05-02,Northwest Territories,5,0.0,0.0,0,1682.0,11.15,37523.0
2020-05-02,Canada,56714,3566.0,29347.0,1653,866235.0,150.88,23045.0
2020-05-03,British Columbia,2171,114.0,681.0,0,81061.0,42.81,15984.0
2020-05-03,Alberta,5766,95.0,2958.0,96,152123.0,131.91,34800.0
2020-05-03,Saskatchewan,433,6.0,122.0,12,29498.0,36.87,25116.0
2020-05-03,Manitoba,281,6.0,38.0,1,26253.0,20.52,19170.0
2020-05-03,Ontario,17553,1216.0,4332.0,434,316796.0,120.5,21748.0
2020-05-03,Quebec,31865,2205.0,22402.0,2209,230864.0,375.55,27209.0
2020-05-03,Newfoundland and Labrador,259,3.0,24.0,0,8819.0,49.66,16909.0
2020-05-03,New Brunswick,118,0.0,0.0,0,14559.0,15.19,18742.0
2020-05-03,Nova Scotia,971,37.0,310.0,8,31192.0,99.96,32111.0
2020-05-03,Prince Edward Island,27,0.0,3.0,0,3138.0,17.2,19994.0
2020-05-03,Yukon,11,0.0,0.0,0,1023.0,26.93,25040.0
2020-05-03,Northwest Territories,5,0.0,0.0,0,1697.0,11.15,37857.0
2020-05-03,Canada,59474,3682.0,30884.0,2760,897444.0,158.22,23875.0
2020-05-04,British Columbia,2224,117.0,690.0,53,82862.0,43.85,16339.0
2020-05-04,Alberta,5836,104.0,2790.0,70,152123.0,133.51,34800.0
2020-05-04,Saskatchewan,467,6.0,154.0,34,30171.0,39.76,25689.0
2020-05-04,Manitoba,281,6.0,37.0,0,26857.0,20.52,19611.0
2020-05-04,Ontario,17923,1300.0,4118.0,370,330875.0,123.04,22715.0
2020-05-04,Quebec,32623,2280.0,22765.0,758,235136.0,384.48,27712.0
2020-05-04,Newfoundland and Labrador,259,3.0,23.0,0,8935.0,49.66,17132.0
2020-05-04,New Brunswick,118,0.0,0.0,0,14559.0,15.19,18742.0
2020-05-04,Nova Scotia,985,38.0,309.0,14,31571.0,101.4,32501.0
2020-05-04,Prince Edward Island,27,0.0,2.0,0,3138.0,17.2,19994.0
2020-05-04,Yukon,11,0.0,0.0,0,1023.0,26.93,25040.0
2020-05-04,Northwest Territories,5,0.0,0.0,0,1697.0,11.15,37857.0
2020-05-04,Canada,60772,3854.0,30901.0,1298,919368.0,161.67,24458.0
2020-05-05,British Columbia,2232,121.0,639.0,8,84288.0,44.01,16620.0
2020-05-05,Alberta,5893,106.0,2568.0,57,157137.0,134.81,35947.0
2020-05-05,Saskatchewan,487,6.0,171.0,20,30664.0,41.47,26109.0
2020-05-05,Manitoba,282,7.0,37.0,1,27202.0,20.59,19863.0
2020-05-05,Ontario,18310,1361.0,4170.0,387,341180.0,125.7,23422.0
2020-05-05,Quebec,33417,2398.0,23096.0,794,239241.0,393.84,28196.0
2020-05-05,Newfoundland and Labrador,259,3.0,15.0,0,9127.0,49.66,17500.0
2020-05-05,New Brunswick,119,0.0,1.0,1,14982.0,15.32,19286.0
2020-05-05,Nova Scotia,991,41.0,298.0,6,32146.0,102.02,33093.0
2020-05-05,Prince Edward Island,27,0.0,2.0,0,3341.0,17.2,21287.0
2020-05-05,Yukon,11,0.0,0.0,0,1028.0,26.93,25163.0
2020-05-05,Northwest Territories,5,0.0,0.0,0,1698.0,11.15,37880.0
2020-05-05,Canada,62046,4043.0,31010.0,1274,942602.0,165.06,25076.0
2020-05-06,British Columbia,2255,124.0,637.0,23,85812.0,44.47,16921.0
